"species","X","latitude","longitude","year","icmbio.cat"
"Dendropsophus cruzi",5983,-16.6333,-48.6333,1998,"LC"
"Dendropsophus cruzi",5984,-16.6026,-48.547,1998,"LC"
"Dendropsophus cruzi",5985,-14.1492,-49.9657,1998,"LC"
"Dendropsophus cruzi",5986,-14.4189,-49.0897,1998,"LC"
"Dendropsophus cruzi",5987,-9.9802,-51.4044,1998,"LC"
"Dendropsophus cruzi",5988,-6.9022,-47.9216,1998,"LC"
"Dendropsophus elianeae",5989,-19.3297,-52.7144,2000,"LC"
"Dendropsophus elianeae",5990,-22.7226,-47.2883,2000,"LC"
"Dendropsophus elianeae",5991,-19.7552,-55.8629,2000,"LC"
"Dendropsophus elianeae",5992,-23.5389,-47.6638,2000,"LC"
"Dendropsophus elianeae",5993,-22.3666,-47.4666,2000,"LC"
"Dendropsophus elianeae",5994,-22.3333,-49.15,2000,"LC"
"Dendropsophus elianeae",5995,-21.9366,-56.5365,2000,"LC"
"Dendropsophus elianeae",5996,-22.1,-56.5167,2000,"LC"
"Dendropsophus elianeae",5997,-20.6724,-56.7994,2000,"LC"
"Dendropsophus elianeae",5998,-20.789,-56.755,2000,"LC"
"Dendropsophus elianeae",5999,-20.7914,-56.7566,2000,"LC"
"Dendropsophus elianeae",6000,-21.1244,-56.7435,2000,"LC"
"Dendropsophus elianeae",6001,-21.0073,-56.4597,2000,"LC"
"Dendropsophus elianeae",6002,-22.8622,-48.4679,2000,"LC"
"Dendropsophus elianeae",6003,-22.88,-48.4397,2000,"LC"
"Dendropsophus elianeae",6004,-22.2842,-48.1267,2000,"LC"
"Dendropsophus elianeae",6005,-23.7512,-48.5749,2000,"LC"
"Dendropsophus elianeae",6006,-16.076,-47.1239,2000,"LC"
"Dendropsophus elianeae",6007,-19.8678,-43.6372,2000,"LC"
"Dendropsophus elianeae",6008,-22.8833,-47.0437,2000,"LC"
"Dendropsophus elianeae",6009,-15.9298,-48.679,2000,"LC"
"Dendropsophus elianeae",6010,-22.22,-47.6258,2000,"LC"
"Dendropsophus elianeae",6011,-20.35,-49.21,2000,"LC"
"Dendropsophus elianeae",6012,-20.3685,-49.1928,2000,"LC"
"Dendropsophus elianeae",6013,-20.3671,-49.1853,2000,"LC"
"Dendropsophus elianeae",6014,-20.3417,-49.195,2000,"LC"
"Dendropsophus elianeae",6015,-20.3662,-49.1853,2000,"LC"
"Dendropsophus elianeae",6016,-19.9476,-50.2632,2000,"LC"
"Dendropsophus elianeae",6017,-16.4155,-51.1802,2000,"LC"
"Dendropsophus elianeae",6018,-23.9136,-48.8712,2000,"LC"
"Dendropsophus elianeae",6019,-22.2935,-47.8336,2000,"LC"
"Dendropsophus elianeae",6020,-21.2901,-44.8242,2000,"LC"
"Dendropsophus elianeae",6021,-17.9093,-51.7315,2000,"LC"
"Dendropsophus elianeae",6022,-21.5518,-47.7816,2000,"LC"
"Dendropsophus elianeae",6023,-20.74,-49.937,2000,"LC"
"Dendropsophus elianeae",6024,-13.4983,-48.3484,2000,"LC"
"Dendropsophus elianeae",6025,-17.6134,-52.7643,2000,"LC"
"Dendropsophus elianeae",6026,-20.1197,-56.5975,2000,"LC"
"Dendropsophus elianeae",6027,-21.0761,-49.5431,2000,"LC"
"Dendropsophus elianeae",6028,-20.39,-49.4331,2000,"LC"
"Dendropsophus elianeae",6029,-22.7472,-47.1442,2000,"LC"
"Dendropsophus elianeae",6030,-22.7602,-47.15,2000,"LC"
"Dendropsophus elianeae",6031,-20.2065,-47.4384,2000,"LC"
"Dendropsophus elianeae",6032,-21.0764,-45.0659,2000,"LC"
"Dendropsophus elianeae",6033,-22.879,-45.4587,2000,"LC"
"Dendropsophus elianeae",6034,-22.7255,-47.7824,2000,"LC"
"Dendropsophus elianeae",6035,-21.9951,-47.3895,2000,"LC"
"Dendropsophus elianeae",6036,-13.2923,-49.2307,2000,"LC"
"Dendropsophus elianeae",6037,-22.3728,-47.5791,2000,"LC"
"Dendropsophus elianeae",6038,-17.739,-51.0378,2000,"LC"
"Dendropsophus elianeae",6039,-19.1888,-43.645,2000,"LC"
"Dendropsophus elianeae",6040,-19.0278,-48.3313,2000,"LC"
"Dendropsophus elianeae",6041,-16.3754,-46.8194,2000,"LC"
"Dendropsophus elianeae",6042,-20.908,-49.921,2000,"LC"
"Dendropsophus elianeae",6043,-20.1967,-50.4844,2000,"LC"
"Dendropsophus elianeae",6044,-20.504,-50.094,2000,"LC"
"Dendropsophus jimi",6045,-22.8582,-49.2603,1999,"LC"
"Dendropsophus jimi",6046,-18.6738,-51.8805,1999,"LC"
"Dendropsophus jimi",6047,-18.7676,-52.0449,1999,"LC"
"Dendropsophus jimi",6048,-21.0073,-56.4597,1999,"LC"
"Dendropsophus jimi",6049,-22.8622,-48.4679,1999,"LC"
"Dendropsophus jimi",6050,-22.8833,-48.4333,1999,"LC"
"Dendropsophus jimi",6051,-15.7807,-47.7968,1999,"LC"
"Dendropsophus jimi",6052,-22.2726,-48.0809,1999,"LC"
"Dendropsophus jimi",6053,-15.4529,-46.6042,1999,"LC"
"Dendropsophus jimi",6054,-22.9,-47.06,1999,"LC"
"Dendropsophus jimi",6055,-20.9125,-54.2494,1999,"LC"
"Dendropsophus jimi",6056,-18.47,-52.6519,1999,"LC"
"Dendropsophus jimi",6057,-15.9298,-48.679,1999,"LC"
"Dendropsophus jimi",6058,-21.87,-48.67,1999,"LC"
"Dendropsophus jimi",6059,-23.4338,-54.5379,1999,"LC"
"Dendropsophus jimi",6060,-23.9136,-48.8712,1999,"LC"
"Dendropsophus jimi",6061,-23.1526,-48.629,1999,"LC"
"Dendropsophus jimi",6062,-22.2935,-47.8336,1999,"LC"
"Dendropsophus jimi",6063,-22.7002,-46.9797,1999,"LC"
"Dendropsophus jimi",6064,-17.6134,-52.7643,1999,"LC"
"Dendropsophus jimi",6065,-17.1737,-46.8838,1999,"LC"
"Dendropsophus jimi",6066,-17.3655,-48.8475,1999,"LC"
"Dendropsophus jimi",6067,-23.1861,-49.3657,1999,"LC"
"Dendropsophus jimi",6068,-18.437,-50.5295,1999,"LC"
"Dendropsophus jimi",6069,-21.637,-44.0665,1999,"LC"
"Dendropsophus jimi",6070,-23.6499,-46.6476,1999,"LC"
"Dendropsophus jimi",6071,-20.187,-46.5135,1999,"LC"
"Dendropsophus jimi",6072,-18.2242,-52.2115,1999,"LC"
"Dendropsophus jimi",6073,-16.6026,-48.547,1999,"LC"
"Dendropsophus jimi",6074,-14.7347,-46.2405,1999,"LC"
"Dendropsophus jimi",6075,-20.4382,-52.2111,1999,"LC"
"Dendropsophus jimi",6076,-19.0278,-48.3313,1999,"LC"
"Dendropsophus jimi",6077,-18.9186,-48.2769,1999,"LC"
"Dendropsophus jimi",6078,-16.3754,-46.8194,1999,"LC"
"Dendropsophus rhea",6079,-21.9951,-47.3895,1999,"DD"
"Dendropsophus rhea",6080,-21.9833,-47.4167,1999,"DD"
"Dendropsophus rubicundulus",6081,-21.3893,-45.9662,1862,"LC"
"Dendropsophus rubicundulus",6082,-11.3439,-46.9926,1862,"LC"
"Dendropsophus rubicundulus",6083,-11.3289,-47.0032,1862,"LC"
"Dendropsophus rubicundulus",6084,-17.23,-53.22,1862,"LC"
"Dendropsophus rubicundulus",6085,-14.5659,-46.6314,1862,"LC"
"Dendropsophus rubicundulus",6086,-18.6738,-51.8805,1862,"LC"
"Dendropsophus rubicundulus",6087,-18.7676,-52.0449,1862,"LC"
"Dendropsophus rubicundulus",6088,-15.9667,-52.1293,1862,"LC"
"Dendropsophus rubicundulus",6089,-15.8065,-52.0376,1862,"LC"
"Dendropsophus rubicundulus",6090,-15.7491,-45.9867,1862,"LC"
"Dendropsophus rubicundulus",6091,-7.2255,-47.9233,1862,"LC"
"Dendropsophus rubicundulus",6092,-7.2022,-47.8327,1862,"LC"
"Dendropsophus rubicundulus",6093,-7.1745,-47.8553,1862,"LC"
"Dendropsophus rubicundulus",6094,-8.5053,-45.1606,1862,"LC"
"Dendropsophus rubicundulus",6095,-19.8916,-43.4958,1862,"LC"
"Dendropsophus rubicundulus",6096,-15.6979,-52.4168,1862,"LC"
"Dendropsophus rubicundulus",6097,-12.018,-45.5221,1862,"LC"
"Dendropsophus rubicundulus",6098,-19.9022,-43.9597,1862,"LC"
"Dendropsophus rubicundulus",6099,-15.7807,-47.7968,1862,"LC"
"Dendropsophus rubicundulus",6100,-15.9,-47.8333,1862,"LC"
"Dendropsophus rubicundulus",6101,-8.4054,-42.7878,1862,"LC"
"Dendropsophus rubicundulus",6102,-17.882,-44.0406,1862,"LC"
"Dendropsophus rubicundulus",6103,-15.4529,-46.6042,1862,"LC"
"Dendropsophus rubicundulus",6104,-17.2863,-45.1921,1862,"LC"
"Dendropsophus rubicundulus",6105,-16.076,-47.1239,1862,"LC"
"Dendropsophus rubicundulus",6106,-19.8678,-43.6372,1862,"LC"
"Dendropsophus rubicundulus",6107,-7.3729,-47.2023,1862,"LC"
"Dendropsophus rubicundulus",6108,-7.1958,-47.4216,1862,"LC"
"Dendropsophus rubicundulus",6109,-7.2575,-47.5186,1862,"LC"
"Dendropsophus rubicundulus",6110,-17.9306,-47.6642,1862,"LC"
"Dendropsophus rubicundulus",6111,-13.6346,-47.6957,1862,"LC"
"Dendropsophus rubicundulus",6112,-15.469,-45.4556,1862,"LC"
"Dendropsophus rubicundulus",6113,-15.655,-48.6024,1862,"LC"
"Dendropsophus rubicundulus",6114,-14.5003,-45.2246,1862,"LC"
"Dendropsophus rubicundulus",6115,-13.9846,-48.0746,1862,"LC"
"Dendropsophus rubicundulus",6116,-18.3585,-44.4346,1862,"LC"
"Dendropsophus rubicundulus",6117,-15.9298,-48.679,1862,"LC"
"Dendropsophus rubicundulus",6118,-11.709,-44.328,1862,"LC"
"Dendropsophus rubicundulus",6119,-18.0836,-43.4403,1862,"LC"
"Dendropsophus rubicundulus",6120,-16.6984,-47.5175,1862,"LC"
"Dendropsophus rubicundulus",6121,-17.2132,-48.7071,1862,"LC"
"Dendropsophus rubicundulus",6122,-6.7244,-47.5138,1862,"LC"
"Dendropsophus rubicundulus",6123,-17.9935,-43.6101,1862,"LC"
"Dendropsophus rubicundulus",6124,-19.7327,-44.3077,1862,"LC"
"Dendropsophus rubicundulus",6125,-6.6522,-47.4025,1862,"LC"
"Dendropsophus rubicundulus",6126,-6.7297,-47.455,1862,"LC"
"Dendropsophus rubicundulus",6127,-15.3068,-47.247,1862,"LC"
"Dendropsophus rubicundulus",6128,-11.7969,-49.5288,1862,"LC"
"Dendropsophus rubicundulus",6129,-16.6422,-49.275,1862,"LC"
"Dendropsophus rubicundulus",6130,-15.8466,-50.2426,1862,"LC"
"Dendropsophus rubicundulus",6131,-18.8338,-42.8525,1862,"LC"
"Dendropsophus rubicundulus",6132,-16.9109,-49.5723,1862,"LC"
"Dendropsophus rubicundulus",6133,-14.0903,-46.7416,1862,"LC"
"Dendropsophus rubicundulus",6134,-15.8233,-50.613,1862,"LC"
"Dendropsophus rubicundulus",6135,-21.2901,-44.8242,1862,"LC"
"Dendropsophus rubicundulus",6136,-13.9719,-45.1447,1862,"LC"
"Dendropsophus rubicundulus",6137,-19.4405,-43.7183,1862,"LC"
"Dendropsophus rubicundulus",6138,-15.7048,-49.3849,1862,"LC"
"Dendropsophus rubicundulus",6139,-17.9093,-51.7315,1862,"LC"
"Dendropsophus rubicundulus",6140,-17.6049,-45.9343,1862,"LC"
"Dendropsophus rubicundulus",6141,-17.6769,-46.1844,1862,"LC"
"Dendropsophus rubicundulus",6142,-17.7802,-46.1119,1862,"LC"
"Dendropsophus rubicundulus",6143,-17.4506,-46.1864,1862,"LC"
"Dendropsophus rubicundulus",6144,-17.676,-44.1114,1862,"LC"
"Dendropsophus rubicundulus",6145,-18.7698,-46.337,1862,"LC"
"Dendropsophus rubicundulus",6146,-19.6272,-43.8897,1862,"LC"
"Dendropsophus rubicundulus",6147,-19.6281,-43.8859,1862,"LC"
"Dendropsophus rubicundulus",6148,-19.6272,-43.8894,1862,"LC"
"Dendropsophus rubicundulus",6149,-16.4812,-47.9918,1862,"LC"
"Dendropsophus rubicundulus",6150,-14.412,-46.0654,1862,"LC"
"Dendropsophus rubicundulus",6151,-14.6474,-44.0928,1862,"LC"
"Dendropsophus rubicundulus",6152,-10.5769,-46.5066,1862,"LC"
"Dendropsophus rubicundulus",6153,-10.9632,-46.7438,1862,"LC"
"Dendropsophus rubicundulus",6154,-10.6399,-46.8162,1862,"LC"
"Dendropsophus rubicundulus",6155,-17.6134,-52.7643,1862,"LC"
"Dendropsophus rubicundulus",6156,-17.72,-53.18,1862,"LC"
"Dendropsophus rubicundulus",6157,-17.59,-52.6,1862,"LC"
"Dendropsophus rubicundulus",6158,-13.2942,-46.9233,1862,"LC"
"Dendropsophus rubicundulus",6159,-16.6206,-43.9304,1862,"LC"
"Dendropsophus rubicundulus",6160,-16.2869,-50.1408,1862,"LC"
"Dendropsophus rubicundulus",6161,-14.4981,-48.4012,1862,"LC"
"Dendropsophus rubicundulus",6162,-19.7188,-43.0134,1862,"LC"
"Dendropsophus rubicundulus",6163,-13.8003,-47.0103,1862,"LC"
"Dendropsophus rubicundulus",6164,-16.2561,-49.215,1862,"LC"
"Dendropsophus rubicundulus",6165,-7.8283,-47.9972,1862,"LC"
"Dendropsophus rubicundulus",6166,-16.8086,-49.9455,1862,"LC"
"Dendropsophus rubicundulus",6167,-13.0191,-48.3484,1862,"LC"
"Dendropsophus rubicundulus",6168,-19.8341,-44.6078,1862,"LC"
"Dendropsophus rubicundulus",6169,-12.6953,-47.8117,1862,"LC"
"Dendropsophus rubicundulus",6170,-19.6399,-44.0526,1862,"LC"
"Dendropsophus rubicundulus",6171,-21.0764,-45.0659,1862,"LC"
"Dendropsophus rubicundulus",6172,-16.1116,-49.3135,1862,"LC"
"Dendropsophus rubicundulus",6173,-20.5305,-45.8315,1862,"LC"
"Dendropsophus rubicundulus",6174,-17.3286,-48.9922,1862,"LC"
"Dendropsophus rubicundulus",6175,-4.1077,-41.7011,1862,"LC"
"Dendropsophus rubicundulus",6176,-17.3992,-44.8672,1862,"LC"
"Dendropsophus rubicundulus",6177,-15.8106,-49.0132,1862,"LC"
"Dendropsophus rubicundulus",6178,-17.388,-48.289,1862,"LC"
"Dendropsophus rubicundulus",6179,-17.5297,-49.5375,1862,"LC"
"Dendropsophus rubicundulus",6180,-11.5112,-47.0463,1862,"LC"
"Dendropsophus rubicundulus",6181,-19.7446,-43.8369,1862,"LC"
"Dendropsophus rubicundulus",6182,-17.31,-53.17,1862,"LC"
"Dendropsophus rubicundulus",6183,-17.25,-53.12,1862,"LC"
"Dendropsophus rubicundulus",6184,-14.8762,-49.0558,1862,"LC"
"Dendropsophus rubicundulus",6185,-19.1888,-43.645,1862,"LC"
"Dendropsophus rubicundulus",6186,-13,-45,1862,"LC"
"Dendropsophus rubicundulus",6187,-12.7055,-45.0871,1862,"LC"
"Dendropsophus rubicundulus",6188,-12.64,-45.0849,1862,"LC"
"Dendropsophus rubicundulus",6189,-12.6632,-45.0767,1862,"LC"
"Dendropsophus rubicundulus",6190,-12.7415,-44.687,1862,"LC"
"Dendropsophus rubicundulus",6191,-12.6438,-45.085,1862,"LC"
"Dendropsophus rubicundulus",6192,-13.5366,-46.4865,1862,"LC"
"Dendropsophus rubicundulus",6193,-19.9029,-42.9035,1862,"LC"
"Dendropsophus rubicundulus",6194,-19.8175,-43.3215,1862,"LC"
"Dendropsophus rubicundulus",6195,-14.4852,-47.4224,1862,"LC"
"Dendropsophus rubicundulus",6196,-20.071,-44.2488,1862,"LC"
"Dendropsophus rubicundulus",6197,-18.2242,-52.2115,1862,"LC"
"Dendropsophus rubicundulus",6198,-15.8565,-42.8617,1862,"LC"
"Dendropsophus rubicundulus",6199,-16.6026,-48.547,1862,"LC"
"Dendropsophus rubicundulus",6200,-21.1168,-44.1547,1862,"LC"
"Dendropsophus rubicundulus",6201,-18.2981,-45.0691,1862,"LC"
"Dendropsophus rubicundulus",6202,-18.3437,-47.7817,1862,"LC"
"Dendropsophus rubicundulus",6203,-19.0278,-48.3313,1862,"LC"
"Dendropsophus rubicundulus",6204,-16.3754,-46.8194,1862,"LC"
"Dendropsophus rubicundulus",6205,-14.4189,-49.0897,1862,"LC"
"Dendropsophus rubicundulus",6206,-19.7308,-43.9446,1862,"LC"
"Dendropsophus rubicundulus",6207,-6.9022,-47.9216,1862,"LC"
"Dendropsophus tritaeniatus",6208,-15.1355,-55.5182,1965,"LC"
"Dendropsophus tritaeniatus",6209,-18.6399,-53.1967,1965,"LC"
"Dendropsophus tritaeniatus",6210,-15.4485,-55.9354,1965,"LC"
"Dendropsophus tritaeniatus",6211,-16.5197,-54.668,1965,"LC"
"Drymoluber brazili",6212,-24.0667,-55.3333,1918,"LC"
"Drymoluber brazili",6213,-24.1359,-55.3225,1918,"LC"
"Drymoluber brazili",6214,-20.557,-48.568,1918,"LC"
"Drymoluber brazili",6215,-21.289,-50.34,1918,"LC"
"Drymoluber brazili",6216,-22.136,-48.518,1918,"LC"
"Drymoluber brazili",6217,-20.4833,-54.7583,1918,"LC"
"Drymoluber brazili",6218,-20.872,-51.488,1918,"LC"
"Drymoluber brazili",6219,-21.352,-50.281,1918,"LC"
"Drymoluber brazili",6220,-22.1,-48.318,1918,"LC"
"Drymoluber brazili",6221,-21.483,-51.533,1918,"LC"
"Drymoluber brazili",6222,-20.284,-50.246,1918,"LC"
"Drymoluber brazili",6223,-20.025,-48.941,1918,"LC"
"Drymoluber brazili",6224,-11.429,-42.506,1918,"LC"
"Drymoluber brazili",6225,-21.384,-50.211,1918,"LC"
"Drymoluber brazili",6226,-21.028,-51.207,1918,"LC"
"Drymoluber brazili",6227,-21.497,-48.038,1918,"LC"
"Drymoluber brazili",6228,-21.955,-47.997,1918,"LC"
"Drymoluber brazili",6229,-20.433,-51.343,1918,"LC"
"Drymoluber brazili",6230,-21.318,-49.054,1918,"LC"
"Drymoluber brazili",6231,-21.018,-47.764,1918,"LC"
"Drymoluber brazili",6232,-21.603,-48.366,1918,"LC"
"Drymoluber brazili",6233,-7.313,-38.946,1918,"LC"
"Drymoluber brazili",6234,-13.5083,-48.3558,1918,"LC"
"Drymoluber brazili",6235,-13.533,-48.22,1918,"LC"
"Drymoluber brazili",6236,-20.241,-56.378,1918,"LC"
"Drymoluber brazili",6237,-20.731,-48.058,1918,"LC"
"Drymoluber brazili",6238,-11.55,-41.156,1918,"LC"
"Drymoluber brazili",6239,-21.508,-48.151,1918,"LC"
"Drymoluber brazili",6240,-21.468,-49.221,1918,"LC"
"Drymoluber brazili",6241,-20.737,-48.915,1918,"LC"
"Drymoluber brazili",6242,-21.797,-50.89,1918,"LC"
"Drymoluber brazili",6243,-21.685,-51.073,1918,"LC"
"Drymoluber brazili",6244,-21.6833,-51.0667,1918,"LC"
"Drymoluber brazili",6245,-19.4966,-41.0644,1918,"LC"
"Drymoluber brazili",6246,-14.0833,-47.6167,1918,"LC"
"Drymoluber brazili",6247,-14.1335,-47.5104,1918,"LC"
"Drymoluber brazili",6248,-20.8961,-51.3794,1918,"LC"
"Drymoluber brazili",6249,-20.896,-51.379,1918,"LC"
"Drymoluber brazili",6250,-20.8965,-51.3795,1918,"LC"
"Drymoluber brazili",6251,-21.209,-50.433,1918,"LC"
"Drymoluber brazili",6252,-21.2089,-50.4328,1918,"LC"
"Drymoluber brazili",6253,-21.2095,-50.4334,1918,"LC"
"Drymoluber brazili",6254,-21.7944,-48.1756,1918,"LC"
"Drymoluber brazili",6255,-21.794,-48.176,1918,"LC"
"Drymoluber brazili",6256,-21.7945,-48.1764,1918,"LC"
"Drymoluber brazili",6257,-19.5196,-41.0164,1918,"LC"
"Drymoluber brazili",6258,-20.5575,-48.5684,1918,"LC"
"Drymoluber brazili",6259,-19.9333,-43.9333,1918,"LC"
"Drymoluber brazili",6260,-21.2895,-50.3404,1918,"LC"
"Drymoluber brazili",6261,-21.9935,-48.3914,1918,"LC"
"Drymoluber brazili",6262,-15.7099,-48.0224,1918,"LC"
"Drymoluber brazili",6263,-15.7805,-47.9304,1918,"LC"
"Drymoluber brazili",6264,-20.4435,-54.6465,1918,"LC"
"Drymoluber brazili",6265,-20.4333,-54.6333,1918,"LC"
"Drymoluber brazili",6266,-20.4841,-54.79,1918,"LC"
"Drymoluber brazili",6267,-13.5077,-48.3559,1918,"LC"
"Drymoluber brazili",6268,-20.8667,-51.4833,1918,"LC"
"Drymoluber brazili",6269,-20.8725,-51.4885,1918,"LC"
"Drymoluber brazili",6270,-10.9667,-40.7667,1918,"LC"
"Drymoluber brazili",6271,-15.4333,-55.75,1918,"LC"
"Drymoluber brazili",6272,-14.8717,-55.7856,1918,"LC"
"Drymoluber brazili",6273,-15.4528,-55.7392,1918,"LC"
"Drymoluber brazili",6274,-19.5396,-40.6314,1918,"LC"
"Drymoluber brazili",6275,-21.3525,-50.2814,1918,"LC"
"Drymoluber brazili",6276,-20.5612,-55.3049,1918,"LC"
"Drymoluber brazili",6277,-22.1005,-48.3184,1918,"LC"
"Drymoluber brazili",6278,-21.4825,-51.5272,1918,"LC"
"Drymoluber brazili",6279,-21.4835,-51.5335,1918,"LC"
"Drymoluber brazili",6280,-19.8,-47.6,1918,"LC"
"Drymoluber brazili",6281,-20.2833,-50.2333,1918,"LC"
"Drymoluber brazili",6282,-20.0167,-48.9333,1918,"LC"
"Drymoluber brazili",6283,-20.0255,-48.9414,1918,"LC"
"Drymoluber brazili",6284,-11.1,-42.7333,1918,"LC"
"Drymoluber brazili",6285,-16.6667,-49.25,1918,"LC"
"Drymoluber brazili",6286,-16.6795,-49.2544,1918,"LC"
"Drymoluber brazili",6287,-16.55,-42.8833,1918,"LC"
"Drymoluber brazili",6288,-16.7147,-42.5915,1918,"LC"
"Drymoluber brazili",6289,-21.0283,-51.2067,1918,"LC"
"Drymoluber brazili",6290,-21.0285,-51.2075,1918,"LC"
"Drymoluber brazili",6291,-21.42,-50.078,1918,"LC"
"Drymoluber brazili",6292,-21.4975,-48.0384,1918,"LC"
"Drymoluber brazili",6293,-7.5,-63.0167,1918,"LC"
"Drymoluber brazili",6294,-9.6833,-56.8167,1918,"LC"
"Drymoluber brazili",6295,-23.713,-49.2233,1918,"LC"
"Drymoluber brazili",6296,-21.5965,-48.8134,1918,"LC"
"Drymoluber brazili",6297,-10.9829,-40.7701,1918,"LC"
"Drymoluber brazili",6298,-21.9503,-48.3831,1918,"LC"
"Drymoluber brazili",6299,-11.0125,-41.4331,1918,"LC"
"Drymoluber brazili",6300,-11,-41.25,1918,"LC"
"Drymoluber brazili",6301,-21.6,-47.79,1918,"LC"
"Drymoluber brazili",6302,-21.555,-47.704,1918,"LC"
"Drymoluber brazili",6303,-7.3135,-38.9463,1918,"LC"
"Drymoluber brazili",6304,-18.25,-52.8833,1918,"LC"
"Drymoluber brazili",6305,-18.0833,-52.9167,1918,"LC"
"Drymoluber brazili",6306,-20.2407,-56.3786,1918,"LC"
"Drymoluber brazili",6307,-20.2333,-56.3667,1918,"LC"
"Drymoluber brazili",6308,-20.2415,-56.3785,1918,"LC"
"Drymoluber brazili",6309,-21.134,-51.102,1918,"LC"
"Drymoluber brazili",6310,-20.6669,-47.1667,1918,"LC"
"Drymoluber brazili",6311,-11.55,-41.15,1918,"LC"
"Drymoluber brazili",6312,-11.55,-41.1564,1918,"LC"
"Drymoluber brazili",6313,-7.1333,-48.6,1918,"LC"
"Drymoluber brazili",6314,-14.05,-48.3167,1918,"LC"
"Drymoluber brazili",6315,-19.1365,-47.6834,1918,"LC"
"Drymoluber brazili",6316,-21.4685,-49.2214,1918,"LC"
"Drymoluber brazili",6317,-20.7378,-48.9107,1918,"LC"
"Drymoluber brazili",6318,-21.7975,-50.8905,1918,"LC"
"Drymoluber brazili",6319,-20.2569,-47.4767,1918,"LC"
"Drymoluber brazili",6320,-20.25,-47.4667,1918,"LC"
"Drymoluber brazili",6321,-20.2575,-47.4774,1918,"LC"
"Drymoluber brazili",6322,-21.4197,-50.0775,1918,"LC"
"Drymoluber brazili",6323,-21.4205,-50.0784,1918,"LC"
"Drymoluber brazili",6324,-22.5333,-55.7167,1918,"LC"
"Drymoluber brazili",6325,-22.5365,-55.7265,1918,"LC"
"Drymoluber brazili",6326,-15.2167,-59.3333,1918,"LC"
"Drymoluber brazili",6327,-21.55,-49.15,1918,"LC"
"Drymoluber brazili",6328,-22.0667,-48.1667,1918,"LC"
"Drymoluber brazili",6329,-22.06,-48.17,1918,"LC"
"Drymoluber brazili",6330,-21.178,-47.81,1918,"LC"
"Drymoluber brazili",6331,-21.1667,-47.8,1918,"LC"
"Drymoluber brazili",6332,-21.1785,-47.8104,1918,"LC"
"Drymoluber brazili",6333,-19.8833,-43.8,1918,"LC"
"Drymoluber brazili",6334,-19.8865,-43.8074,1918,"LC"
"Drymoluber brazili",6335,-21.2667,-47.8833,1918,"LC"
"Drymoluber brazili",6336,-21.6855,-48.0844,1918,"LC"
"Drymoluber brazili",6337,-19.2333,-43.55,1918,"LC"
"Drymoluber brazili",6338,-11.1088,-42.7237,1918,"LC"
"Drymoluber brazili",6339,-11.0641,-42.4319,1918,"LC"
"Drymoluber brazili",6340,-22.018,-47.891,1918,"LC"
"Drymoluber brazili",6341,-22.0167,-47.8833,1918,"LC"
"Drymoluber brazili",6342,-21.7667,-47.7833,1918,"LC"
"Drymoluber brazili",6343,-13.65,-46.35,1918,"LC"
"Drymoluber brazili",6344,-20.5815,-47.8554,1918,"LC"
"Drymoluber brazili",6345,-21.596,-46.889,1918,"LC"
"Drymoluber brazili",6346,-20.82,-49.379,1918,"LC"
"Drymoluber brazili",6347,-20.8205,-49.3794,1918,"LC"
"Drymoluber brazili",6348,-21.4667,-47.55,1918,"LC"
"Drymoluber brazili",6349,-21.4795,-47.5514,1918,"LC"
"Drymoluber brazili",6350,-15.1368,-48.8721,1918,"LC"
"Drymoluber brazili",6351,-19.3333,-43.5333,1918,"LC"
"Drymoluber brazili",6352,-19.0022,-43.6487,1918,"LC"
"Drymoluber brazili",6353,-19,-43.65,1918,"LC"
"Drymoluber brazili",6354,-7.2,-37.25,1918,"LC"
"Drymoluber brazili",6355,-11.1,-42.7167,1918,"LC"
"Drymoluber brazili",6356,-7.2381,-37.2445,1918,"LC"
"Drymoluber brazili",6357,-20.442,-54.86,1918,"LC"
"Drymoluber brazili",6358,-20.4333,-54.85,1918,"LC"
"Drymoluber brazili",6359,-20.4425,-54.8605,1918,"LC"
"Drymoluber brazili",6360,-20.75,-51.6667,1918,"LC"
"Drymoluber brazili",6361,-20.751,-51.678,1918,"LC"
"Drymoluber brazili",6362,-20.7515,-51.6785,1918,"LC"
"Drymoluber brazili",6363,-23.75,-49.28,1918,"LC"
"Drymoluber brazili",6364,-19.748,-47.932,1918,"LC"
"Drymoluber brazili",6365,-19.7333,-47.9167,1918,"LC"
"Drymoluber brazili",6366,-19.7485,-47.9324,1918,"LC"
"Drymoluber brazili",6367,-20.2465,-50.6434,1918,"LC"
"Drymoluber brazili",6368,-14.525,-49.141,1918,"LC"
"Drymoluber brazili",6369,-13.5,-48.35,1918,"LC"
"Drymoluber brazili",6370,-14.5255,-49.1414,1918,"LC"
"Drymoluber brazili",6371,-21.2285,-50.8684,1918,"LC"
"Drymoluber brazili",6372,-21.6,-46.89,1918,"LC"
"Drymoluber brazili",6373,-22.0675,-48.1764,1918,"LC"
"Drymoluber brazili",6374,-16.7366,-42.5817,1918,"LC"
"Drymoluber brazili",6375,-13.8997,-48.3065,1918,"LC"
