"species","X","latitude","longitude","prot_perc_cat"
"Lycalopex vetulus",8019,-20.245,-46.365,"<5%"
"Lycalopex vetulus",8020,-20.448,-54.616,"<5%"
"Lycalopex vetulus",8021,-18.4667,-57.3667,"<5%"
"Lycalopex vetulus",8022,-19.5,-56.2167,"<5%"
"Lycalopex vetulus",8023,-15.0735,-57.1815,"<5%"
"Lycalopex vetulus",8024,-15.6,-56.1,"<5%"
"Lycalopex vetulus",8025,-12.9995,-60,"<5%"
"Lycalopex vetulus",8026,-20.2833,-56.0667,"<5%"
"Lycalopex vetulus",8027,-4.249,-42.299,"<5%"
"Lycalopex vetulus",8028,-8.7333,-45.0833,"<5%"
"Lycalopex vetulus",8029,-9.2056,-43.4886,"<5%"
"Lycalopex vetulus",8030,-7.122,-42.346,"<5%"
"Lycalopex vetulus",8031,-8.6974,-42.6105,"<5%"
"Lycalopex vetulus",8032,-4.2333,-42.2833,"<5%"
"Lycalopex vetulus",8033,-21.7944,-48.1756,"<5%"
"Lycalopex vetulus",8034,-22.2334,-49.0852,"<5%"
"Lycalopex vetulus",8035,-22.72,-47.6397,"<5%"
"Lycalopex vetulus",8036,-22.2945,-46.9278,"<5%"
"Lycalopex vetulus",8037,-21.2256,-47.8503,"<5%"
"Lycalopex vetulus",8038,-22.1,-48.05,"<5%"
"Lycalopex vetulus",8039,-22.9626,-47.0153,"<5%"
"Lycalopex vetulus",8040,-22.2463,-47.9167,"<5%"
"Lycalopex vetulus",8041,-21.5833,-47.8,"<5%"
"Lycalopex vetulus",8042,-21.85,-47.4667,"<5%"
"Lycalopex vetulus",8043,-21.765,-52.1,"<5%"
"Lycalopex vetulus",8044,-22.564,-53.035,"<5%"
"Lycalopex vetulus",8045,-22.019,-47.894,"<5%"
"Lycalopex vetulus",8046,-20.793,-49.35,"<5%"
"Lycalopex vetulus",8047,-21.473,-47.471,"<5%"
"Lycalopex vetulus",8048,-11.325,-48.946,"<5%"
"Lycalopex vetulus",8049,-10.1167,-48.6167,"<5%"
"Lycalopex vetulus",8050,-9.8667,-48.1167,"<5%"
"Lycalopex vetulus",8051,-10.693,-47.817,"<5%"
"Lygophis paucidens",8052,-23.7808,-56.2909,"<5%"
"Lygophis paucidens",8053,-14.0833,-47.6167,"<5%"
"Lygophis paucidens",8054,-5.5669,-46.7419,"<5%"
"Lygophis paucidens",8055,-15.905,-46.1231,"<5%"
"Lygophis paucidens",8056,-15.7099,-48.0224,"<5%"
"Lygophis paucidens",8057,-15.4333,-55.75,"<5%"
"Lygophis paucidens",8058,-14.8717,-55.7856,"<5%"
"Lygophis paucidens",8059,-15.3,-55.85,"<5%"
"Lygophis paucidens",8060,-15.7833,-48.7667,"<5%"
"Lygophis paucidens",8061,-15.5833,-56.0833,"<5%"
"Lygophis paucidens",8062,-8.8833,-44.9667,"<5%"
"Lygophis paucidens",8063,-15.2,-45.8333,"<5%"
"Lygophis paucidens",8064,-8.8333,-48.5,"<5%"
"Lygophis paucidens",8065,-17.7219,-48.1597,"<5%"
"Lygophis paucidens",8066,-17.7167,-48.15,"<5%"
"Lygophis paucidens",8067,-14.0667,-45.4333,"<5%"
"Lygophis paucidens",8068,-14.0341,-45.4519,"<5%"
"Lygophis paucidens",8069,-15.33,-56.5497,"<5%"
"Lygophis paucidens",8070,-10.7333,-46.7833,"<5%"
"Lygophis paucidens",8071,-10.6333,-46.6667,"<5%"
"Lygophis paucidens",8072,-11.2169,-50.6667,"<5%"
"Lygophis paucidens",8073,-11.2167,-50.6667,"<5%"
"Lygophis paucidens",8074,-14.05,-48.3167,"<5%"
"Lygophis paucidens",8075,-10.3,-48.35,"<5%"
"Lygophis paucidens",8076,-12.6,-47.8667,"<5%"
"Lygophis paucidens",8077,-4.106,-41.71,"<5%"
"Lygophis paucidens",8078,-14.5444,-40.3786,"<5%"
"Lygophis paucidens",8079,-11.75,-50.7333,"<5%"
"Lygophis paucidens",8080,-17.3167,-53.2,"<5%"
"Lygophis paucidens",8081,-11.0641,-42.4319,"<5%"
"Lygophis paucidens",8082,-15.2931,-59.0608,"<5%"
"Lygophis paucidens",8083,-13.55,-46.35,"<5%"
"Lygophis paucidens",8084,-11.6219,-50.6714,"<5%"
"Lygophis paucidens",8085,-15.95,-44.8667,"<5%"
"Lygophis paucidens",8086,-5.0833,-42.8,"<5%"
"Manciola guaporicola",8099,-17.4569,-63.6578,"<5%"
"Manciola guaporicola",8100,-13.95,-60.8167,"<5%"
"Manciola guaporicola",8101,-15.4667,-65.0833,"<5%"
"Manciola guaporicola",8102,-10.6833,-50.6333,"<5%"
"Manciola guaporicola",8103,-15.7099,-48.0224,"<5%"
"Manciola guaporicola",8104,-16.0667,-57.6667,"<5%"
"Manciola guaporicola",8105,-14.9833,-55.7333,"<5%"
"Manciola guaporicola",8106,-15.3,-55.85,"<5%"
"Manciola guaporicola",8107,-15.65,-57.2,"<5%"
"Manciola guaporicola",8108,-22.25,-47.8167,"<5%"
"Manciola guaporicola",8109,-11.2167,-50.6667,"<5%"
"Manciola guaporicola",8110,-18.25,-52.8833,"<5%"
"Manciola guaporicola",8111,-8.7,-56.0833,"<5%"
"Manciola guaporicola",8112,-17.2167,-46.8667,"<5%"
"Manciola guaporicola",8113,-20.2333,-46.65,"<5%"
"Manciola guaporicola",8114,-19.7333,-47.75,"<5%"
"Manciola guaporicola",8115,-12.0167,-48.5333,"<5%"
"Manciola guaporicola",8116,-16.25,-56.6167,"<5%"
"Manciola guaporicola",8117,-8.95,-54.9,"<5%"
"Manciola guaporicola",8118,-15,-59.95,"<5%"
"Melanopareia torquata",8119,-23.35,-55.9167,"<5%"
"Melanopareia torquata",8120,-24.1667,-55.25,"<5%"
"Melanopareia torquata",8121,-14,-45.8333,"<5%"
"Melanopareia torquata",8122,-9.6215,-49.1514,"<5%"
"Melanopareia torquata",8123,-22.85,-48.9333,"<5%"
"Melanopareia torquata",8124,-20.4485,-52.8784,"<5%"
"Melanopareia torquata",8125,-17.3155,-53.2155,"<5%"
"Melanopareia torquata",8126,-14.1335,-47.5104,"<5%"
"Melanopareia torquata",8127,-9.1115,-45.9304,"<5%"
"Melanopareia torquata",8128,-8.2,-54.9667,"<5%"
"Melanopareia torquata",8129,-8.3333,-56.7667,"<5%"
"Melanopareia torquata",8130,-15.5333,-48.0667,"<5%"
"Melanopareia torquata",8131,-5.6515,-48.1244,"<5%"
"Melanopareia torquata",8132,-19.5935,-46.9414,"<5%"
"Melanopareia torquata",8133,-20,-43.9667,"<5%"
"Melanopareia torquata",8134,-20.0167,-43.9833,"<5%"
"Melanopareia torquata",8135,-13.95,-44.35,"<5%"
"Melanopareia torquata",8136,-23.1167,-48.9833,"<5%"
"Melanopareia torquata",8137,-13.5,-41.8667,"<5%"
"Melanopareia torquata",8138,-15.8905,-52.2574,"<5%"
"Melanopareia torquata",8139,-7.6895,-47.6834,"<5%"
"Melanopareia torquata",8140,-12.85,-51.75,"<5%"
"Melanopareia torquata",8141,-20.8833,-47.6167,"<5%"
"Melanopareia torquata",8142,-16.9667,-48.95,"<5%"
"Melanopareia torquata",8143,-19.8175,-43.9564,"<5%"
"Melanopareia torquata",8144,-20.4086,-44.0244,"<5%"
"Melanopareia torquata",8145,-16.7333,-42.9667,"<5%"
"Melanopareia torquata",8146,-16.8667,-43.0167,"<5%"
"Melanopareia torquata",8147,-17.0105,-46.0094,"<5%"
"Melanopareia torquata",8148,-15.7805,-47.9304,"<5%"
"Melanopareia torquata",8149,-22.1667,-47.8667,"<5%"
"Melanopareia torquata",8150,-20.1435,-44.2004,"<5%"
"Melanopareia torquata",8151,-17.8735,-44.1804,"<5%"
"Melanopareia torquata",8152,-16.0667,-57.6833,"<5%"
"Melanopareia torquata",8153,-21.9167,-47.35,"<5%"
"Melanopareia torquata",8154,-14.0695,-42.4754,"<5%"
"Melanopareia torquata",8155,-17.7445,-48.6264,"<5%"
"Melanopareia torquata",8156,-16.8333,-43.05,"<5%"
"Melanopareia torquata",8157,-14.1333,-47.5667,"<5%"
"Melanopareia torquata",8158,-18.8,-43.8833,"<5%"
"Melanopareia torquata",8159,-11.2,-53.2333,"<5%"
"Melanopareia torquata",8160,-7.3335,-47.4694,"<5%"
"Melanopareia torquata",8161,-21.4886,-44.6434,"<5%"
"Melanopareia torquata",8162,-6.7833,-43.8333,"<5%"
"Melanopareia torquata",8163,-21.9167,-47.8167,"<5%"
"Melanopareia torquata",8164,-13.5333,-41.8667,"<5%"
"Melanopareia torquata",8165,-12.6,-48.1,"<5%"
"Melanopareia torquata",8166,-15.6333,-47.85,"<5%"
"Melanopareia torquata",8167,-16.45,-43.4,"<5%"
"Melanopareia torquata",8168,-15.4167,-55.8,"<5%"
"Melanopareia torquata",8169,-15.4615,-55.7505,"<5%"
"Melanopareia torquata",8170,-18.4085,-52.5494,"<5%"
"Melanopareia torquata",8171,-15.7945,-48.7764,"<5%"
"Melanopareia torquata",8172,-20.5005,-43.8584,"<5%"
"Melanopareia torquata",8173,-18.4735,-47.2004,"<5%"
"Melanopareia torquata",8174,-22.2,-47.8667,"<5%"
"Melanopareia torquata",8175,-22.2333,-47.85,"<5%"
"Melanopareia torquata",8176,-12.85,-51.8167,"<5%"
"Melanopareia torquata",8177,-18.5445,-53.1295,"<5%"
"Melanopareia torquata",8178,-18.0715,-43.4714,"<5%"
"Melanopareia torquata",8179,-18.5,-54.75,"<5%"
"Melanopareia torquata",8180,-18.2167,-54.6667,"<5%"
"Melanopareia torquata",8181,-15.5965,-56.0975,"<5%"
"Melanopareia torquata",8182,-18.25,-43.6,"<5%"
"Melanopareia torquata",8183,-18.2495,-43.6004,"<5%"
"Melanopareia torquata",8184,-10.65,-46.8,"<5%"
"Melanopareia torquata",8185,-10.5667,-46.4667,"<5%"
"Melanopareia torquata",8186,-22.1,-47.85,"<5%"
"Melanopareia torquata",8187,-15.5333,-47.6167,"<5%"
"Melanopareia torquata",8188,-22.2167,-47.9,"<5%"
"Melanopareia torquata",8189,-22.8,-49.2167,"<5%"
"Melanopareia torquata",8190,-20.3833,-43.5667,"<5%"
"Melanopareia torquata",8191,-22.25,-47.8167,"<5%"
"Melanopareia torquata",8192,-10.6667,-46.8,"<5%"
"Melanopareia torquata",8193,-15.7833,-47.9167,"<5%"
"Melanopareia torquata",8194,-15.95,-47.9333,"<5%"
"Melanopareia torquata",8195,-8.5167,-61.4,"<5%"
"Melanopareia torquata",8196,-22.2667,-47.1667,"<5%"
"Melanopareia torquata",8197,-20.8167,-47.3667,"<5%"
"Melanopareia torquata",8198,-8.4667,-61.3833,"<5%"
"Melanopareia torquata",8199,-15.4,-49.6,"<5%"
"Melanopareia torquata",8200,-22.8833,-49.25,"<5%"
"Melanopareia torquata",8201,-17.5833,-46.0833,"<5%"
"Melanopareia torquata",8202,-22.2833,-48,"<5%"
"Melanopareia torquata",8203,-21.6333,-47.2,"<5%"
"Melanopareia torquata",8204,-15.9167,-55.4667,"<5%"
"Melanopareia torquata",8205,-8.55,-61.4333,"<5%"
"Melanopareia torquata",8206,-22.1667,-47.9167,"<5%"
"Melanopareia torquata",8207,-15.8333,-46.5,"<5%"
"Melanopareia torquata",8208,-11.3,-48.9333,"<5%"
"Melanopareia torquata",8209,-15.6667,-44.6333,"<5%"
"Melanopareia torquata",8210,-7.6833,-44.4333,"<5%"
"Melanopareia torquata",8211,-15.0667,-60.1,"<5%"
"Melanopareia torquata",8212,-15.5375,-47.3344,"<5%"
"Melanopareia torquata",8213,-17.4833,-47.3333,"<5%"
"Melanopareia torquata",8214,-17.5667,-47.1333,"<5%"
"Melanopareia torquata",8215,-17.55,-47.1667,"<5%"
"Melanopareia torquata",8216,-12.5,-60.25,"<5%"
"Melanopareia torquata",8217,-12.4667,-60.15,"<5%"
"Melanopareia torquata",8218,-20.5333,-47.4,"<5%"
"Melanopareia torquata",8219,-9.8325,-45.3444,"<5%"
"Melanopareia torquata",8220,-16.6667,-49.2667,"<5%"
"Melanopareia torquata",8221,-16.4833,-49.4167,"<5%"
"Melanopareia torquata",8222,-7.7105,-47.3144,"<5%"
"Melanopareia torquata",8223,-7.7167,-51.1833,"<5%"
"Melanopareia torquata",8224,-18.4545,-43.7414,"<5%"
"Melanopareia torquata",8225,-16.5667,-42.9,"<5%"
"Melanopareia torquata",8226,-19.0395,-47.9174,"<5%"
"Melanopareia torquata",8227,-14.9667,-52.3167,"<5%"
"Melanopareia torquata",8228,-20.2535,-43.8014,"<5%"
"Melanopareia torquata",8229,-20.1975,-44.4214,"<5%"
"Melanopareia torquata",8230,-17.2095,-54.1505,"<5%"
"Melanopareia torquata",8231,-22.2535,-47.8234,"<5%"
"Melanopareia torquata",8232,-17.7435,-46.1734,"<5%"
"Melanopareia torquata",8233,-20.8,-47.7333,"<5%"
"Melanopareia torquata",8234,-13.5,-51.2333,"<5%"
"Melanopareia torquata",8235,-19.6333,-43.8833,"<5%"
"Melanopareia torquata",8236,-19.6275,-43.8904,"<5%"
"Melanopareia torquata",8237,-21.2167,-45,"<5%"
"Melanopareia torquata",8238,-12.5635,-41.3904,"<5%"
"Melanopareia torquata",8239,-22.5995,-48.8004,"<5%"
"Melanopareia torquata",8240,-12.0925,-45.8054,"<5%"
"Melanopareia torquata",8241,-16.2535,-47.9504,"<5%"
"Melanopareia torquata",8242,-14.4885,-46.1134,"<5%"
"Melanopareia torquata",8243,-6.7667,-43.8167,"<5%"
"Melanopareia torquata",8244,-10.5485,-46.4214,"<5%"
"Melanopareia torquata",8245,-11.4295,-40.5953,"<5%"
"Melanopareia torquata",8246,-21.6826,-44.6044,"<5%"
"Melanopareia torquata",8247,-17.5695,-52.5514,"<5%"
"Melanopareia torquata",8248,-20.3335,-44.0534,"<5%"
"Melanopareia torquata",8249,-16.7333,-43.9,"<5%"
"Melanopareia torquata",8250,-22.2833,-47.8,"<5%"
"Melanopareia torquata",8251,-13.0055,-41.3714,"<5%"
"Melanopareia torquata",8252,-21.2365,-45.2364,"<5%"
"Melanopareia torquata",8253,-19.9865,-43.8474,"<5%"
"Melanopareia torquata",8254,-22.2,-46.95,"<5%"
"Melanopareia torquata",8255,-9.5,-45.5167,"<5%"
"Melanopareia torquata",8256,-20.5215,-43.6924,"<5%"
"Melanopareia torquata",8257,-20.2885,-43.5084,"<5%"
"Melanopareia torquata",8258,-10.1675,-48.3334,"<5%"
"Melanopareia torquata",8259,-7.8605,-47.9264,"<5%"
"Melanopareia torquata",8260,-12.5295,-41.5594,"<5%"
"Melanopareia torquata",8261,-10.1765,-48.8674,"<5%"
"Melanopareia torquata",8262,-19.9333,-43.8833,"<5%"
"Melanopareia torquata",8263,-17.7833,-48.7,"<5%"
"Melanopareia torquata",8264,-21.7,-43.8833,"<5%"
"Melanopareia torquata",8265,-10.4667,-46.3167,"<5%"
"Melanopareia torquata",8266,-6.4167,-45.1667,"<5%"
"Melanopareia torquata",8267,-19.0833,-43.55,"<5%"
"Melanopareia torquata",8268,-20.7167,-56.8667,"<5%"
"Melanopareia torquata",8269,-10,-45.8,"<5%"
"Melanopareia torquata",8270,-15.7167,-47.95,"<5%"
"Melanopareia torquata",8271,-15.35,-45.8333,"<5%"
"Melanopareia torquata",8272,-18.5795,-46.5184,"<5%"
"Melanopareia torquata",8273,-18.9445,-46.9934,"<5%"
"Melanopareia torquata",8274,-8.9685,-48.1754,"<5%"
"Melanopareia torquata",8275,-19.3535,-47.2934,"<5%"
"Melanopareia torquata",8276,-10.4435,-49.1824,"<5%"
"Melanopareia torquata",8277,-19.2245,-44.9354,"<5%"
"Melanopareia torquata",8278,-10.7085,-48.4174,"<5%"
"Melanopareia torquata",8279,-22.2667,-47.9167,"<5%"
"Melanopareia torquata",8280,-21.0585,-44.0804,"<5%"
"Melanopareia torquata",8281,-6.75,-43.8333,"<5%"
"Melanopareia torquata",8282,-13.95,-44.3667,"<5%"
"Melanopareia torquata",8283,-20.9226,-44.2384,"<5%"
"Melanopareia torquata",8284,-15.9333,-47.8833,"<5%"
"Melanopareia torquata",8285,-18.95,-48.2,"<5%"
"Melanopareia torquata",8286,-20.1,-43.9833,"<5%"
"Melanopareia torquata",8287,-12.9425,-51.8244,"<5%"
"Melanopareia torquata",8288,-7.5585,-45.2424,"<5%"
"Melanopareia torquata",8289,-21.5833,-48.0667,"<5%"
"Melanopareia torquata",8290,-21.5833,-48.0833,"<5%"
"Melanopareia torquata",8291,-20.0885,-43.7894,"<5%"
"Melanopareia torquata",8292,-15.9167,-52.25,"<5%"
"Melanopareia torquata",8293,-19.35,-43.6167,"<5%"
"Melanopareia torquata",8294,-16.6833,-43.3167,"<5%"
"Melanopareia torquata",8295,-12.6333,-50.6667,"<5%"
"Melanopareia torquata",8296,-11.75,-50.7333,"<5%"
"Melanopareia torquata",8297,-14.6667,-52.35,"<5%"
"Melanopareia torquata",8298,-13.3833,-51.3667,"<5%"
"Melanopareia torquata",8299,-12.8333,-58.7,"<5%"
"Melanopareia torquata",8300,-22.25,-47.8667,"<5%"
"Melanopareia torquata",8301,-17.7745,-48.7734,"<5%"
"Melanopareia torquata",8302,-14.1833,-47.8,"<5%"
"Melanopareia torquata",8303,-7.8667,-47.9,"<5%"
"Melanopareia torquata",8304,-16.4715,-54.6365,"<5%"
"Melanopareia torquata",8305,-19.8865,-43.8074,"<5%"
"Melanopareia torquata",8306,-19.8655,-47.4404,"<5%"
"Melanopareia torquata",8307,-7.5667,-45.7667,"<5%"
"Melanopareia torquata",8308,-9.3167,-45.6333,"<5%"
"Melanopareia torquata",8309,-19.7705,-43.8514,"<5%"
"Melanopareia torquata",8310,-16.6167,-43.3,"<5%"
"Melanopareia torquata",8311,-21.6015,-44.1044,"<5%"
"Melanopareia torquata",8312,-15.8665,-56.0775,"<5%"
"Melanopareia torquata",8313,-15.85,-47.9333,"<5%"
"Melanopareia torquata",8314,-12.3635,-44.9734,"<5%"
"Melanopareia torquata",8315,-21.1366,-44.2624,"<5%"
"Melanopareia torquata",8316,-15.3145,-42.0144,"<5%"
"Melanopareia torquata",8317,-21.9333,-47.3667,"<5%"
"Melanopareia torquata",8318,-20.2455,-46.3664,"<5%"
"Melanopareia torquata",8319,-12.4,-47.6833,"<5%"
"Melanopareia torquata",8320,-20.25,-46.6167,"<5%"
"Melanopareia torquata",8321,-15.65,-57.2167,"<5%"
"Melanopareia torquata",8322,-20.3667,-43.9833,"<5%"
"Melanopareia torquata",8323,-17.7,-44.2667,"<5%"
"Melanopareia torquata",8324,-9.3333,-54.7667,"<5%"
"Melanopareia torquata",8325,-19.95,-43.9,"<5%"
"Melanopareia torquata",8326,-7.7667,-46.2333,"<5%"
"Melanopareia torquata",8327,-10.2667,-48.3667,"<5%"
"Melanopareia torquata",8328,-15.4167,-42.8,"<5%"
"Melanopareia torquata",8329,-16.55,-43.4,"<5%"
"Melanopareia torquata",8330,-20.1167,-47.8333,"<5%"
"Melanopareia torquata",8331,-15.8167,-48.05,"<5%"
"Melanopareia torquata",8332,-12.4045,-46.4364,"<5%"
"Melanopareia torquata",8333,-19.9225,-46.8234,"<5%"
"Melanopareia torquata",8334,-13.7765,-47.2654,"<5%"
"Melanopareia torquata",8335,-16.6667,-49.5,"<5%"
"Melanopareia torquata",8336,-18.9195,-48.2774,"<5%"
"Melanopareia torquata",8337,-21.9667,-47.8667,"<5%"
"Melanopareia torquata",8338,-14.8667,-55.7833,"<5%"
"Melanopareia torquata",8339,-20.3275,-46.3664,"<5%"
"Melanopareia torquata",8340,-15.4035,-42.3084,"<5%"
"Melanopareia torquata",8341,-18.3785,-46.0324,"<5%"
"Melanopareia torquata",8342,-15.0085,-59.9515,"<5%"
"Melanopareia torquata",8343,-15.05,-59.7667,"<5%"
"Melanopareia torquata",8344,-24.1333,-49.1667,"<5%"
"Melanopareia torquata",8345,-24.1167,-49.3333,"<5%"
"Melanopareia torquata",8346,-24.0833,-49.2,"<5%"
"Melanopareia torquata",8347,-23.5667,-47.9,"<5%"
"Melanopareia torquata",8348,-23.5333,-46.6167,"<5%"
"Melanopareia torquata",8349,-18.2833,-59.5167,"<5%"
"Micrablepharus atticolus",8350,-22.7833,-49.2333,"<1%"
"Micrablepharus atticolus",8351,-17.9833,-53.6167,"<1%"
"Micrablepharus atticolus",8352,-18.1667,-53.35,"<1%"
"Micrablepharus atticolus",8353,-17.3042,-53.2014,"<1%"
"Micrablepharus atticolus",8354,-17.3,-53.2,"<1%"
"Micrablepharus atticolus",8355,-15.905,-46.1231,"<1%"
"Micrablepharus atticolus",8356,-14.9203,-51.0831,"<1%"
"Micrablepharus atticolus",8357,-15.89,-52.2567,"<1%"
"Micrablepharus atticolus",8358,-10.6833,-50.6333,"<1%"
"Micrablepharus atticolus",8359,-12.5201,-60.4128,"<1%"
"Micrablepharus atticolus",8360,-15.7099,-48.0224,"<1%"
"Micrablepharus atticolus",8361,-16.0111,-47.9436,"<1%"
"Micrablepharus atticolus",8362,-21.2667,-47.3,"<1%"
"Micrablepharus atticolus",8363,-13.55,-52.2667,"<1%"
"Micrablepharus atticolus",8364,-15.3,-55.85,"<1%"
"Micrablepharus atticolus",8365,-14.9833,-55.7333,"<1%"
"Micrablepharus atticolus",8366,-14.3833,-50.9833,"<1%"
"Micrablepharus atticolus",8367,-20.75,-51.6667,"<1%"
"Micrablepharus atticolus",8368,-15.2,-45.8333,"<1%"
"Micrablepharus atticolus",8369,-13.2333,-53.0667,"<1%"
"Micrablepharus atticolus",8370,-11.5,-50.25,"<1%"
"Micrablepharus atticolus",8371,-18.25,-52.8833,"<1%"
"Micrablepharus atticolus",8372,-14.05,-48.3167,"<1%"
"Micrablepharus atticolus",8373,-17.2167,-46.8667,"<1%"
"Micrablepharus atticolus",8374,-11.6667,-61.1833,"<1%"
"Micrablepharus atticolus",8375,-15.85,-48.95,"<1%"
"Micrablepharus atticolus",8376,-11.75,-50.7333,"<1%"
"Micrablepharus atticolus",8377,-17.3167,-53.2,"<1%"
"Micrablepharus atticolus",8378,-21.7,-47.4667,"<1%"
"Micrablepharus atticolus",8379,-20.8167,-49.3667,"<1%"
"Micrablepharus atticolus",8380,-12.7333,-48.2333,"<1%"
"Micrablepharus atticolus",8381,-15.6667,-55,"<1%"
"Micrablepharus atticolus",8382,-17.7333,-48.6167,"<1%"
"Micrablepharus atticolus",8383,-12.7333,-60.1333,"<1%"
"Microspingus cinereus",10753,-20.9435,-45.3934,"<5%"
"Microspingus cinereus",10754,-14.1335,-47.5104,"<5%"
"Microspingus cinereus",10755,-20.6675,-42.5214,"<5%"
"Microspingus cinereus",10756,-21.9596,-44.8904,"<5%"
"Microspingus cinereus",10757,-19.9667,-43.9333,"<5%"
"Microspingus cinereus",10758,-21.1875,-43.9764,"<5%"
"Microspingus cinereus",10759,-19.8175,-43.9564,"<5%"
"Microspingus cinereus",10760,-20.4086,-44.0244,"<5%"
"Microspingus cinereus",10761,-15.7805,-47.9304,"<5%"
"Microspingus cinereus",10762,-22.4746,-45.6084,"<5%"
"Microspingus cinereus",10763,-20.1435,-44.2004,"<5%"
"Microspingus cinereus",10764,-15.6185,-46.4234,"<5%"
"Microspingus cinereus",10765,-17.3515,-44.9624,"<5%"
"Microspingus cinereus",10766,-20.5585,-44.8714,"<5%"
"Microspingus cinereus",10767,-13.7985,-47.4584,"<5%"
"Microspingus cinereus",10768,-19.8667,-44.4333,"<5%"
"Microspingus cinereus",10769,-16.45,-43.4,"<5%"
"Microspingus cinereus",10770,-15.4167,-55.8,"<5%"
"Microspingus cinereus",10771,-14.1167,-47.5167,"<5%"
"Microspingus cinereus",10772,-20.5005,-43.8584,"<5%"
"Microspingus cinereus",10773,-18.4735,-47.2004,"<5%"
"Microspingus cinereus",10774,-18.5,-54.75,"<5%"
"Microspingus cinereus",10775,-15.45,-55.9833,"<5%"
"Microspingus cinereus",10776,-20.8326,-43.8064,"<5%"
"Microspingus cinereus",10777,-18.2495,-43.6004,"<5%"
"Microspingus cinereus",10778,-21.6615,-46.7394,"<5%"
"Microspingus cinereus",10779,-20.8333,-42.65,"<5%"
"Microspingus cinereus",10780,-19.9,-43.3833,"<5%"
"Microspingus cinereus",10781,-19.2,-47.1333,"<5%"
"Microspingus cinereus",10782,-16.2667,-42.9167,"<5%"
"Microspingus cinereus",10783,-16.7167,-49,"<5%"
"Microspingus cinereus",10784,-19.0667,-43.85,"<5%"
"Microspingus cinereus",10785,-20.8833,-46.7,"<5%"
"Microspingus cinereus",10786,-15.9333,-50.1333,"<5%"
"Microspingus cinereus",10787,-18.4333,-43.7167,"<5%"
"Microspingus cinereus",10788,-16.5667,-42.9,"<5%"
"Microspingus cinereus",10789,-16.5595,-42.8904,"<5%"
"Microspingus cinereus",10790,-20.7766,-41.6794,"<5%"
"Microspingus cinereus",10791,-20.0705,-44.3024,"<5%"
"Microspingus cinereus",10792,-19.6195,-43.2274,"<5%"
"Microspingus cinereus",10793,-20.2535,-43.8014,"<5%"
"Microspingus cinereus",10794,-17.0655,-43.3094,"<5%"
"Microspingus cinereus",10795,-20.1975,-44.4214,"<5%"
"Microspingus cinereus",10796,-20.6786,-43.6104,"<5%"
"Microspingus cinereus",10797,-20.5355,-43.9834,"<5%"
"Microspingus cinereus",10798,-19.8105,-43.1744,"<5%"
"Microspingus cinereus",10799,-19.6333,-43.8833,"<5%"
"Microspingus cinereus",10800,-21.9765,-45.3504,"<5%"
"Microspingus cinereus",10801,-19.5833,-43.9833,"<5%"
"Microspingus cinereus",10802,-21.5116,-44.9034,"<5%"
"Microspingus cinereus",10803,-20.3585,-41.9584,"<5%"
"Microspingus cinereus",10804,-20.3833,-43.4167,"<5%"
"Microspingus cinereus",10805,-19.9865,-44.4284,"<5%"
"Microspingus cinereus",10806,-20.4833,-43.8833,"<5%"
"Microspingus cinereus",10807,-13.5167,-48.2167,"<5%"
"Microspingus cinereus",10808,-20.3335,-44.0534,"<5%"
"Microspingus cinereus",10809,-21.2365,-45.2364,"<5%"
"Microspingus cinereus",10810,-14.4745,-48.4604,"<5%"
"Microspingus cinereus",10811,-19.9865,-43.8474,"<5%"
"Microspingus cinereus",10812,-17.3975,-43.5734,"<5%"
"Microspingus cinereus",10813,-20.5215,-43.6924,"<5%"
"Microspingus cinereus",10814,-20.2885,-43.5084,"<5%"
"Microspingus cinereus",10815,-19.8605,-44.6084,"<5%"
"Microspingus cinereus",10816,-19.9333,-43.8833,"<5%"
"Microspingus cinereus",10817,-20.7,-42.5,"<5%"
"Microspingus cinereus",10818,-20.05,-44,"<5%"
"Microspingus cinereus",10819,-18.2,-43.3,"<5%"
"Microspingus cinereus",10820,-18,-52.75,"<5%"
"Microspingus cinereus",10821,-15.7167,-47.95,"<5%"
"Microspingus cinereus",10822,-18.9445,-46.9934,"<5%"
"Microspingus cinereus",10823,-22.2435,-45.4664,"<5%"
"Microspingus cinereus",10824,-20.6856,-43.3004,"<5%"
"Microspingus cinereus",10825,-15.85,-48.95,"<5%"
"Microspingus cinereus",10826,-15.4535,-47.6144,"<5%"
"Microspingus cinereus",10827,-21.7885,-46.5614,"<5%"
"Microspingus cinereus",10828,-20.4,-42.9,"<5%"
"Microspingus cinereus",10829,-15.7435,-43.0284,"<5%"
"Microspingus cinereus",10830,-18.4667,-57.3667,"<5%"
"Microspingus cinereus",10831,-21.0585,-44.0804,"<5%"
"Microspingus cinereus",10832,-19.2745,-45.5574,"<5%"
"Microspingus cinereus",10833,-21.1915,-45.0624,"<5%"
"Microspingus cinereus",10834,-21.5833,-48.0667,"<5%"
"Microspingus cinereus",10835,-20.0885,-43.7894,"<5%"
"Microspingus cinereus",10836,-16.6833,-43.3167,"<5%"
"Microspingus cinereus",10837,-20.1833,-47.9333,"<5%"
"Microspingus cinereus",10838,-16.8667,-42.9833,"<5%"
"Microspingus cinereus",10839,-20.7833,-47.45,"<5%"
