"species","X","latitude","longitude","prot_perc_cat"
"Phalotris lativittatus",9319,-21.4667,-47.55,"<1%"
"Phalotris lativittatus",9320,-21.3167,-47.5667,"<1%"
"Phalotris lativittatus",9321,-21.7,-47.2667,"<1%"
"Phalotris lativittatus",9322,-21.6278,-47.3658,"<1%"
"Phalotris lativittatus",9323,-21.705,-47.2744,"<1%"
"Phalotris lativittatus",9324,-21.705,-47.274,"<1%"
"Phalotris lativittatus",9325,-22.4686,-52.3425,"<1%"
"Phalotris lativittatus",9326,-21.5869,-48.0708,"<1%"
"Phalotris lativittatus",9327,-23.75,-49.2831,"<1%"
"Phalotris lativittatus",9328,-23.75,-49.2833,"<1%"
"Phalotris lativittatus",9329,-21.2333,-50.8667,"<1%"
"Phalotris lativittatus",9330,-21.2278,-50.8683,"<1%"
"Phalotris lativittatus",9331,-21.2167,-50.8667,"<1%"
"Phalotris lativittatus",9332,-21.7106,-47.4781,"<1%"
"Phalotris lativittatus",9333,-21.228,-50.868,"<1%"
"Phalotris matogrossensis",9334,-25.1737,-57.5318,"<1%"
"Phalotris matogrossensis",9335,-25.1667,-57.5,"<1%"
"Phalotris matogrossensis",9336,-25.5634,-57.0343,"<1%"
"Phalotris matogrossensis",9337,-25.3063,-57.401,"<1%"
"Phalotris matogrossensis",9338,-25.3,-57.4167,"<1%"
"Phalotris matogrossensis",9339,-25.1833,-57.6167,"<1%"
"Phalotris matogrossensis",9340,-25.3861,-57.1567,"<1%"
"Phalotris matogrossensis",9341,-25.3833,-57.15,"<1%"
"Phalotris matogrossensis",9342,-25.4722,-56.3333,"<1%"
"Phalotris matogrossensis",9343,-25.5558,-57.0456,"<1%"
"Phalotris matogrossensis",9344,-25.3861,-57.1409,"<1%"
"Phalotris matogrossensis",9345,-25.4667,-56.3333,"<1%"
"Phalotris matogrossensis",9346,-25.4833,-57.05,"<1%"
"Phalotris matogrossensis",9347,-20.448,-52.878,"<1%"
"Phalotris matogrossensis",9348,-16.327,-48.953,"<1%"
"Phalotris matogrossensis",9349,-22.109,-56.521,"<1%"
"Phalotris matogrossensis",9350,-22.6333,-54.8333,"<1%"
"Phalotris matogrossensis",9351,-16.071,-57.679,"<1%"
"Phalotris matogrossensis",9352,-20.443,-54.646,"<1%"
"Phalotris matogrossensis",9353,-20.5,-54.6333,"<1%"
"Phalotris matogrossensis",9354,-20.425,-54.6583,"<1%"
"Phalotris matogrossensis",9355,-22.8333,-51.6083,"<1%"
"Phalotris matogrossensis",9356,-15.596,-56.097,"<1%"
"Phalotris matogrossensis",9357,-21.876,-51.844,"<1%"
"Phalotris matogrossensis",9358,-20.45,-52.8667,"<1%"
"Phalotris matogrossensis",9359,-20.0072,-52.9957,"<1%"
"Phalotris matogrossensis",9360,-20.4333,-52.8833,"<1%"
"Phalotris matogrossensis",9361,-16.3051,-48.9724,"<1%"
"Phalotris matogrossensis",9362,-16.3333,-48.95,"<1%"
"Phalotris matogrossensis",9363,-20.4861,-55.8041,"<1%"
"Phalotris matogrossensis",9364,-20.7071,-55.7611,"<1%"
"Phalotris matogrossensis",9365,-22.1833,-52.7167,"<1%"
"Phalotris matogrossensis",9366,-20.4667,-55.7833,"<1%"
"Phalotris matogrossensis",9367,-20.4821,-55.7803,"<1%"
"Phalotris matogrossensis",9368,-20.4756,-55.7892,"<1%"
"Phalotris matogrossensis",9369,-20.471,-55.7713,"<1%"
"Phalotris matogrossensis",9370,-20.469,-55.7867,"<1%"
"Phalotris matogrossensis",9371,-20.4465,-55.4019,"<1%"
"Phalotris matogrossensis",9372,-19.7557,-55.8634,"<1%"
"Phalotris matogrossensis",9373,-19.7556,-55.8633,"<1%"
"Phalotris matogrossensis",9374,-20.9675,-55.8387,"<1%"
"Phalotris matogrossensis",9375,-20.459,-55.7756,"<1%"
"Phalotris matogrossensis",9376,-20.4572,-55.8011,"<1%"
"Phalotris matogrossensis",9377,-22.1,-56.5167,"<1%"
"Phalotris matogrossensis",9378,-22.1,-56.5333,"<1%"
"Phalotris matogrossensis",9379,-21.1333,-56.4833,"<1%"
"Phalotris matogrossensis",9380,-21.1167,-56.4667,"<1%"
"Phalotris matogrossensis",9381,-22.6298,-54.8254,"<1%"
"Phalotris matogrossensis",9382,-16.0667,-57.6667,"<1%"
"Phalotris matogrossensis",9383,-16.05,-57.7,"<1%"
"Phalotris matogrossensis",9384,-16.2833,-58.15,"<1%"
"Phalotris matogrossensis",9385,-20.45,-54.6167,"<1%"
"Phalotris matogrossensis",9386,-20.4333,-54.6333,"<1%"
"Phalotris matogrossensis",9387,-20.4667,-54.6167,"<1%"
"Phalotris matogrossensis",9388,-20.4537,-54.6613,"<1%"
"Phalotris matogrossensis",9389,-20.4095,-54.52,"<1%"
"Phalotris matogrossensis",9390,-20.9131,-54.2497,"<1%"
"Phalotris matogrossensis",9391,-20.4977,-54.6342,"<1%"
"Phalotris matogrossensis",9392,-20.4645,-55.6561,"<1%"
"Phalotris matogrossensis",9393,-20.4529,-54.6289,"<1%"
"Phalotris matogrossensis",9394,-20.4526,-54.6616,"<1%"
"Phalotris matogrossensis",9395,-20.4509,-54.6231,"<1%"
"Phalotris matogrossensis",9396,-20.4397,-54.6718,"<1%"
"Phalotris matogrossensis",9397,-20.4307,-54.6561,"<1%"
"Phalotris matogrossensis",9398,-19.8,-47.6,"<1%"
"Phalotris matogrossensis",9399,-19.1667,-57.4333,"<1%"
"Phalotris matogrossensis",9400,-19,-57.65,"<1%"
"Phalotris matogrossensis",9401,-19.2583,-57.2333,"<1%"
"Phalotris matogrossensis",9402,-19.15,-57.6167,"<1%"
"Phalotris matogrossensis",9403,-17.8306,-57.5547,"<1%"
"Phalotris matogrossensis",9404,-19.2466,-57.5732,"<1%"
"Phalotris matogrossensis",9405,-18.9772,-56.6229,"<1%"
"Phalotris matogrossensis",9406,-18.977,-56.6476,"<1%"
"Phalotris matogrossensis",9407,-18.999,-56.6457,"<1%"
"Phalotris matogrossensis",9408,-18.9791,-56.6486,"<1%"
"Phalotris matogrossensis",9409,-18.9639,-56.6253,"<1%"
"Phalotris matogrossensis",9410,-17.8308,-57.5517,"<1%"
"Phalotris matogrossensis",9411,-15.6167,-56.0833,"<1%"
"Phalotris matogrossensis",9412,-15.5833,-56.0833,"<1%"
"Phalotris matogrossensis",9413,-15.618,-56.086,"<1%"
"Phalotris matogrossensis",9414,-15.6,-56.093,"<1%"
"Phalotris matogrossensis",9415,-20.5612,-55.3049,"<1%"
"Phalotris matogrossensis",9416,-20.5574,-55.2946,"<1%"
"Phalotris matogrossensis",9417,-20.5211,-55.2946,"<1%"
"Phalotris matogrossensis",9418,-20.5122,-55.33,"<1%"
"Phalotris matogrossensis",9419,-21.6186,-56.5072,"<1%"
"Phalotris matogrossensis",9420,-21.4917,-56.4031,"<1%"
"Phalotris matogrossensis",9421,-19.1633,-57.6381,"<1%"
"Phalotris matogrossensis",9422,-20.2333,-56.3833,"<1%"
"Phalotris matogrossensis",9423,-20.25,-51.3833,"<1%"
"Phalotris matogrossensis",9424,-20.2333,-56.3667,"<1%"
"Phalotris matogrossensis",9425,-20.12,-56.5982,"<1%"
"Phalotris matogrossensis",9426,-21.1333,-55.8167,"<1%"
"Phalotris matogrossensis",9427,-15.8315,-56.5281,"<1%"
"Phalotris matogrossensis",9428,-20.65,-51.3,"<1%"
"Phalotris matogrossensis",9429,-16.6524,-57.1563,"<1%"
"Phalotris matogrossensis",9430,-16.25,-56.6167,"<1%"
"Phalotris matogrossensis",9431,-15.6507,-57.2209,"<1%"
"Phalotris matogrossensis",9432,-21.8667,-51.85,"<1%"
"Phalotris matogrossensis",9433,-21.85,-51.8333,"<1%"
"Phalotris matogrossensis",9434,-20.4431,-53.7592,"<1%"
"Phalotris matogrossensis",9435,-20.4333,-53.75,"<1%"
"Phalotris matogrossensis",9436,-16.4708,-54.6356,"<1%"
"Phalotris matogrossensis",9437,-16.1092,-55.3767,"<1%"
"Phalotris matogrossensis",9438,-20.75,-51.6667,"<1%"
"Phalotris matogrossensis",9439,-20.7333,-51.3667,"<1%"
"Phalotris matogrossensis",9440,-20.7833,-51.7,"<1%"
"Phalotris matogrossensis",9441,-20.7917,-51.6375,"<1%"
"Phalotris matogrossensis",9442,-19.7833,-47.6,"<1%"
"Phalotris matogrossensis",9443,-15.5709,-56.255,"<1%"
"Phalotris matogrossensis",9444,-20.751,-51.678,"<1%"
"Phalotris matogrossensis",9445,-19.748,-47.932,"<1%"
"Phalotris mertensi",9446,-21.724,-48.102,"<1%"
"Phalotris mertensi",9447,-22.886,-48.445,"<1%"
"Phalotris mertensi",9448,-22.823,-47.0829,"<1%"
"Phalotris mertensi",9449,-20.4667,-54.6167,"<1%"
"Phalotris mertensi",9450,-20.443,-54.646,"<1%"
"Phalotris mertensi",9451,-22.75,-50.3833,"<1%"
"Phalotris mertensi",9452,-22.746,-50.387,"<1%"
"Phalotris mertensi",9453,-19.937,-47.542,"<1%"
"Phalotris mertensi",9454,-23.1833,-50.65,"<1%"
"Phalotris mertensi",9455,-23.181,-50.647,"<1%"
"Phalotris mertensi",9456,-23.5833,-48.05,"<1%"
"Phalotris mertensi",9457,-23.592,-48.053,"<1%"
"Phalotris mertensi",9458,-21.596,-48.813,"<1%"
"Phalotris mertensi",9459,-18.42,-49.218,"<1%"
"Phalotris mertensi",9460,-21.555,-47.704,"<1%"
"Phalotris mertensi",9461,-22.372,-46.942,"<1%"
"Phalotris mertensi",9462,-21.996,-47.426,"<1%"
"Phalotris mertensi",9463,-22.536,-55.726,"<1%"
"Phalotris mertensi",9464,-22.0667,-46.9833,"<1%"
"Phalotris mertensi",9465,-22.4667,-48.9833,"<1%"
"Phalotris mertensi",9466,-22.4692,-48.9875,"<1%"
"Phalotris mertensi",9467,-21.025,-47.3833,"<1%"
"Phalotris mertensi",9468,-21.0256,-47.3739,"<1%"
"Phalotris mertensi",9469,-21.2833,-50.7997,"<1%"
"Phalotris mertensi",9470,-22.75,-47.3333,"<1%"
"Phalotris mertensi",9471,-21.7167,-48.0167,"<1%"
"Phalotris mertensi",9472,-21.7244,-48.1017,"<1%"
"Phalotris mertensi",9473,-22.1167,-47.65,"<1%"
"Phalotris mertensi",9474,-20.9,-51.3833,"<1%"
"Phalotris mertensi",9475,-23.5,-48.4167,"<1%"
"Phalotris mertensi",9476,-22.7833,-48.1167,"<1%"
"Phalotris mertensi",9477,-18.6739,-51.8806,"<1%"
"Phalotris mertensi",9478,-21.2089,-50.4328,"<1%"
"Phalotris mertensi",9479,-23.5,-47.6167,"<1%"
"Phalotris mertensi",9480,-21.7944,-48.1756,"<1%"
"Phalotris mertensi",9481,-21.8,-48.1667,"<1%"
"Phalotris mertensi",9482,-22.5797,-44.6969,"<1%"
"Phalotris mertensi",9483,-22.6667,-50.4167,"<1%"
"Phalotris mertensi",9484,-22.65,-50.4,"<1%"
"Phalotris mertensi",9485,-21.9669,-47.65,"<1%"
"Phalotris mertensi",9486,-23.1,-48.9167,"<1%"
"Phalotris mertensi",9487,-23.0972,-48.9047,"<1%"
"Phalotris mertensi",9488,-22.0744,-48.7403,"<1%"
"Phalotris mertensi",9489,-20.4169,-48.8331,"<1%"
"Phalotris mertensi",9490,-20.55,-48.5667,"<1%"
"Phalotris mertensi",9491,-20.5572,-48.5678,"<1%"
"Phalotris mertensi",9492,-23.5,-46.8833,"<1%"
"Phalotris mertensi",9493,-22.3167,-49.05,"<1%"
"Phalotris mertensi",9494,-22.3147,-49.0606,"<1%"
"Phalotris mertensi",9495,-20.95,-48.4833,"<1%"
"Phalotris mertensi",9496,-20.9494,-48.4792,"<1%"
"Phalotris mertensi",9497,-23.0167,-49.4833,"<1%"
"Phalotris mertensi",9498,-21.2886,-50.34,"<1%"
"Phalotris mertensi",9499,-23.1,-48.2667,"<1%"
"Phalotris mertensi",9500,-23.1,-48.25,"<1%"
"Phalotris mertensi",9501,-22.1667,-48.75,"<1%"
"Phalotris mertensi",9502,-22.5667,-48.9667,"<1%"
"Phalotris mertensi",9503,-22.8904,-48.4553,"<1%"
"Phalotris mertensi",9504,-22.8858,-48.445,"<1%"
"Phalotris mertensi",9505,-22.8833,-48.4167,"<1%"
"Phalotris mertensi",9506,-22.8833,-48.4333,"<1%"
"Phalotris mertensi",9507,-22.8833,-48.45,"<1%"
"Phalotris mertensi",9508,-22.8833,-48.4833,"<1%"
"Phalotris mertensi",9509,-22.2842,-48.1267,"<1%"
"Phalotris mertensi",9510,-22.2833,-48.1167,"<1%"
"Phalotris mertensi",9511,-23.8,-48.6,"<1%"
"Phalotris mertensi",9512,-23.7975,-48.5928,"<1%"
"Phalotris mertensi",9513,-21.9281,-47.3686,"<1%"
"Phalotris mertensi",9514,-21.2667,-47.3,"<1%"
"Phalotris mertensi",9515,-22.9,-47.05,"<1%"
"Phalotris mertensi",9516,-22.9667,-47.125,"<1%"
"Phalotris mertensi",9517,-22.9056,-47.0608,"<1%"
"Phalotris mertensi",9518,-22.825,-47.0833,"<1%"
"Phalotris mertensi",9519,-20.454,-54.6257,"<1%"
"Phalotris mertensi",9520,-20.9131,-54.2497,"<1%"
"Phalotris mertensi",9521,-20.5064,-54.5242,"<1%"
"Phalotris mertensi",9522,-23.2419,-47.5656,"<1%"
"Phalotris mertensi",9523,-22.7464,-50.3869,"<1%"
"Phalotris mertensi",9524,-21.3253,-48.6308,"<1%"
"Phalotris mertensi",9525,-24,-48.35,"<1%"
"Phalotris mertensi",9526,-21.05,-48.0997,"<1%"
"Phalotris mertensi",9527,-21.1333,-48.9667,"<1%"
"Phalotris mertensi",9528,-20.9028,-49.2683,"<1%"
"Phalotris mertensi",9529,-23.0411,-49.1661,"<1%"
"Phalotris mertensi",9530,-23.1667,-47.75,"<1%"
"Phalotris mertensi",9531,-23.165,-47.7436,"<1%"
"Phalotris mertensi",9532,-21.9333,-47.3667,"<1%"
"Phalotris mertensi",9533,-23.6003,-48.2333,"<1%"
"Phalotris mertensi",9534,-19.0816,-52.7521,"<1%"
"Phalotris mertensi",9535,-18.7833,-52.6167,"<1%"
"Phalotris mertensi",9536,-22.1003,-47.8331,"<1%"
"Phalotris mertensi",9537,-19.8,-47.6,"<1%"
"Phalotris mertensi",9538,-20.2169,-48.6331,"<1%"
"Phalotris mertensi",9539,-22.4836,-47.4667,"<1%"
"Phalotris mertensi",9540,-21.7336,-47.2831,"<1%"
"Phalotris mertensi",9541,-22.6003,-48.9833,"<1%"
"Phalotris mertensi",9542,-21.05,-48.3164,"<1%"
"Phalotris mertensi",9543,-22.6458,-47.1961,"<1%"
"Phalotris mertensi",9544,-22.7417,-50.7917,"<1%"
"Phalotris mertensi",9545,-22.3833,-48.3833,"<1%"
"Phalotris mertensi",9546,-22.1167,-48.3167,"<1%"
"Phalotris mertensi",9547,-23.5919,-48.4772,"<1%"
"Phalotris mertensi",9548,-19.7833,-47.5833,"<1%"
"Phalotris mertensi",9549,-22.9,-50.725,"<1%"
"Phalotris mertensi",9550,-23.325,-46.725,"<1%"
"Phalotris mertensi",9551,-22.2167,-49.65,"<1%"
"Phalotris mertensi",9552,-21.0333,-51.2167,"<1%"
"Phalotris mertensi",9553,-21.25,-50.65,"<1%"
"Phalotris mertensi",9554,-21.36,-48.2283,"<1%"
"Phalotris mertensi",9555,-22.6833,-47.2,"<1%"
"Phalotris mertensi",9556,-22.3,-48.8831,"<1%"
"Phalotris mertensi",9557,-21.2169,-48.45,"<1%"
"Phalotris mertensi",9558,-20.0383,-47.7469,"<1%"
"Phalotris mertensi",9559,-21.4169,-46.8164,"<1%"
"Phalotris mertensi",9560,-23.5478,-46.6358,"<1%"
"Phalotris mertensi",9561,-22.1744,-51.2517,"<1%"
"Phalotris mertensi",9562,-21.7667,-50.9667,"<1%"
"Phalotris mertensi",9563,-23.3669,-46.75,"<1%"
"Phalotris mertensi",9564,-23.5917,-48.0531,"<1%"
"Phalotris mertensi",9565,-21.6,-48.8167,"<1%"
"Phalotris mertensi",9566,-21.5956,-48.8128,"<1%"
"Phalotris mertensi",9567,-22.25,-47.8167,"<1%"
"Phalotris mertensi",9568,-22.2333,-47.8833,"<1%"
"Phalotris mertensi",9569,-22.2167,-47.8833,"<1%"
"Phalotris mertensi",9570,-21.7333,-46.9667,"<1%"
"Phalotris mertensi",9571,-23.2667,-47.3,"<1%"
"Phalotris mertensi",9572,-18.4167,-49.2167,"<1%"
"Phalotris mertensi",9573,-18.4167,-49.2,"<1%"
"Phalotris mertensi",9574,-21.2547,-48.3222,"<1%"
"Phalotris mertensi",9575,-23.7815,-46.7479,"<1%"
"Phalotris mertensi",9576,-22.2964,-48.5578,"<1%"
"Phalotris mertensi",9577,-21.9503,-48.3831,"<1%"
"Phalotris mertensi",9578,-22.1833,-47.3833,"<1%"
"Phalotris mertensi",9579,-21.1856,-47.3903,"<1%"
"Phalotris mertensi",9580,-22.5833,-48.8,"<1%"
"Phalotris mertensi",9581,-21.6786,-49.7425,"<1%"
"Phalotris mertensi",9582,-22.9978,-48.685,"<1%"
"Phalotris mertensi",9583,-22.3669,-47.3497,"<1%"
"Phalotris mertensi",9584,-21.6,-47.79,"<1%"
"Phalotris mertensi",9585,-21.55,-47.7,"<1%"
"Phalotris mertensi",9586,-20.1458,-50.1944,"<1%"
"Phalotris mertensi",9587,-23.5458,-47.1833,"<1%"
"Phalotris mertensi",9588,-20.8778,-48.7142,"<1%"
"Phalotris mertensi",9589,-21.6033,-48.3658,"<1%"
"Phalotris mertensi",9590,-21.6,-48.3667,"<1%"
"Phalotris mertensi",9591,-20.8833,-47.5833,"<1%"
"Phalotris mertensi",9592,-22.2917,-47.15,"<1%"
"Phalotris mertensi",9593,-21.2667,-48.5,"<1%"
"Phalotris mertensi",9594,-22.85,-46.0333,"<1%"
"Phalotris mertensi",9595,-20.6669,-47.1667,"<1%"
"Phalotris mertensi",9596,-22.2833,-47.55,"<1%"
"Phalotris mertensi",9597,-21.5081,-48.1511,"<1%"
"Phalotris mertensi",9598,-21.7833,-48.5667,"<1%"
"Phalotris mertensi",9599,-21.7783,-48.5608,"<1%"
"Phalotris mertensi",9600,-22.7833,-47.3,"<1%"
"Phalotris mertensi",9601,-21.4683,-49.2206,"<1%"
"Phalotris mertensi",9602,-21.4667,-49.2167,"<1%"
"Phalotris mertensi",9603,-20.7167,-47.8833,"<1%"
"Phalotris mertensi",9604,-22.9833,-49.8667,"<1%"
"Phalotris mertensi",9605,-20.6669,-48.5664,"<1%"
"Phalotris mertensi",9606,-23.0175,-47.5114,"<1%"
"Phalotris mertensi",9607,-22.7833,-50.2167,"<1%"
"Phalotris mertensi",9608,-23.3833,-48.725,"<1%"
"Phalotris mertensi",9609,-23.8931,-55.4308,"<1%"
"Phalotris mertensi",9610,-21.4197,-50.0775,"<1%"
"Phalotris mertensi",9611,-21.0908,-45.0914,"<1%"
"Phalotris mertensi",9612,-20.2336,-50.7831,"<1%"
"Phalotris mertensi",9613,-21.1833,-48.9,"<1%"
"Phalotris mertensi",9614,-21.1858,-48.9072,"<1%"
"Phalotris mertensi",9615,-22.7167,-47.65,"<1%"
"Phalotris mertensi",9616,-22.7253,-47.6492,"<1%"
"Phalotris mertensi",9617,-23.2,-49.3833,"<1%"
"Phalotris mertensi",9618,-23.1936,-49.3839,"<1%"
"Phalotris mertensi",9619,-22,-47.4167,"<1%"
"Phalotris mertensi",9620,-21.9961,-47.4258,"<1%"
"Phalotris mertensi",9621,-21.9833,-47.4167,"<1%"
"Phalotris mertensi",9622,-21.925,-47.3667,"<1%"
"Phalotris mertensi",9623,-22.4333,-49.05,"<1%"
"Phalotris mertensi",9624,-21,-48.2167,"<1%"
"Phalotris mertensi",9625,-21.0094,-48.2217,"<1%"
"Phalotris mertensi",9626,-22.5333,-55.7167,"<1%"
"Phalotris mertensi",9627,-21.0225,-48.0372,"<1%"
"Phalotris mertensi",9628,-23.1833,-48.125,"<1%"
"Phalotris mertensi",9629,-23.1758,-48.125,"<1%"
"Phalotris mertensi",9630,-23.2167,-47.5167,"<1%"
"Phalotris mertensi",9631,-21.8667,-47.4833,"<1%"
"Phalotris mertensi",9632,-21.85,-47.4667,"<1%"
"Phalotris mertensi",9633,-21.8667,-51.85,"<1%"
"Phalotris mertensi",9634,-21.8667,-51.8333,"<1%"
"Phalotris mertensi",9635,-21.65,-49.85,"<1%"
"Phalotris mertensi",9636,-21.5367,-49.8581,"<1%"
"Phalotris mertensi",9637,-22.2333,-50.9,"<1%"
"Phalotris mertensi",9638,-22.4333,-47.4167,"<1%"
"Phalotris mertensi",9639,-24.1,-48.3667,"<1%"
"Phalotris mertensi",9640,-23.7106,-46.4133,"<1%"
"Phalotris mertensi",9641,-21.1833,-47.8167,"<1%"
"Phalotris mertensi",9642,-21.1667,-47.8,"<1%"
"Phalotris mertensi",9643,-22.4,-47.5667,"<1%"
"Phalotris mertensi",9644,-22.4,-47.55,"<1%"
"Phalotris mertensi",9645,-22.3917,-47.55,"<1%"
"Phalotris mertensi",9646,-20.7719,-47.8381,"<1%"
"Phalotris mertensi",9647,-23.65,-45.8833,"<1%"
"Phalotris mertensi",9648,-23.2,-47.2833,"<1%"
"Phalotris mertensi",9649,-23.2008,-47.2869,"<1%"
"Phalotris mertensi",9650,-21.3833,-47.2664,"<1%"
"Phalotris mertensi",9651,-21.2428,-48.8042,"<1%"
"Phalotris mertensi",9652,-22.75,-47.4167,"<1%"
"Phalotris mertensi",9653,-21.4628,-48.3908,"<1%"
"Phalotris mertensi",9654,-22.5667,-48.15,"<1%"
"Phalotris mertensi",9655,-21.7,-47.4833,"<1%"
"Phalotris mertensi",9656,-21.7103,-47.4781,"<1%"
"Phalotris mertensi",9657,-21.4833,-47.3667,"<1%"
"Phalotris mertensi",9658,-22.0167,-47.8833,"<1%"
"Phalotris mertensi",9659,-21.775,-47.7917,"<1%"
"Phalotris mertensi",9660,-20.8167,-49.3833,"<1%"
"Phalotris mertensi",9661,-22.7311,-48.5706,"<1%"
"Phalotris mertensi",9662,-22.55,-47.9167,"<1%"
"Phalotris mertensi",9663,-21.4833,-47.55,"<1%"
"Phalotris mertensi",9664,-21.4583,-47.5917,"<1%"
"Phalotris mertensi",9665,-21.3167,-47.5667,"<1%"
"Phalotris mertensi",9666,-21.3108,-47.5656,"<1%"
"Phalotris mertensi",9667,-22.8167,-47.2667,"<1%"
"Phalotris mertensi",9668,-21.1167,-48.45,"<1%"
"Phalotris mertensi",9669,-21.9169,-48.0497,"<1%"
"Phalotris mertensi",9670,-21.4061,-48.5047,"<1%"
"Phalotris mertensi",9671,-23.35,-47.85,"<1%"
"Phalotris mertensi",9672,-23.1,-47.7167,"<1%"
"Phalotris mertensi",9673,-18.6333,-43.7333,"<1%"
"Phalotris mertensi",9674,-19.7333,-47.9167,"<1%"
"Phalotris mertensi",9675,-19.75,-47.9333,"<1%"
"Phalotris mertensi",9676,-18.9167,-48.2833,"<1%"
"Phalotris mertensi",9677,-20.9528,-49.1747,"<1%"
"Phalotris mertensi",9678,-21.2056,-50.9472,"<1%"
"Phalotris mertensi",9679,-23.0117,-47.5269,"<1%"
"Phalotris mertensi",9680,-20.8667,-48.2833,"<1%"
"Phalotris mertensi",9681,-20.8731,-48.2969,"<1%"
"Phalotris mertensi",9682,-23.55,-47.45,"<1%"
"Phalotris mertensi",9683,-20.4167,-49.9667,"<1%"
"Phalotris mertensi",9684,-19.748,-47.932,"<1%"
"Phalotris multipunctatus",9685,-23.7808,-56.2909,"<1%"
"Phalotris multipunctatus",9686,-22.2451,-48.0635,"<1%"
"Phalotris multipunctatus",9687,-21.8023,-54.5436,"<1%"
"Phalotris nasutus",9688,-16.196,-52.545,"<1%"
"Phalotris nasutus",9689,-19.937,-47.542,"<1%"
"Phalotris nasutus",9690,-20.038,-47.747,"<1%"
"Phalotris nasutus",9691,-19.98,-50.29,"<1%"
"Phalotris nasutus",9692,-17.569,-52.551,"<1%"
"Phalotris nasutus",9693,-15.324,-57.228,"<1%"
"Phalotris nasutus",9694,-15.6315,-47.812,"<1%"
"Phalotris nasutus",9695,-18.0203,-53.2,"<1%"
"Phalotris nasutus",9696,-9.8833,-56.0833,"<1%"
"Phalotris nasutus",9697,-17.8167,-53.2667,"<1%"
"Phalotris nasutus",9698,-23.4833,-48.4,"<1%"
"Phalotris nasutus",9699,-19.5583,-56.2292,"<1%"
"Phalotris nasutus",9700,-19.7557,-55.8634,"<1%"
"Phalotris nasutus",9701,-19.5638,-56.2441,"<1%"
"Phalotris nasutus",9702,-19.5515,-56.2188,"<1%"
"Phalotris nasutus",9703,-19.5461,-56.2191,"<1%"
"Phalotris nasutus",9704,-16.2,-52.5417,"<1%"
"Phalotris nasutus",9705,-16.1961,-52.545,"<1%"
"Phalotris nasutus",9706,-22.8833,-48.4333,"<1%"
"Phalotris nasutus",9707,-22.8833,-48.45,"<1%"
"Phalotris nasutus",9708,-15.847,-47.9355,"<1%"
"Phalotris nasutus",9709,-15.7099,-48.0224,"<1%"
"Phalotris nasutus",9710,-15.8,-47.8667,"<1%"
"Phalotris nasutus",9711,-11.4667,-61.8308,"<1%"
"Phalotris nasutus",9712,-20.4417,-54.575,"<1%"
"Phalotris nasutus",9713,-20.4384,-54.6117,"<1%"
"Phalotris nasutus",9714,-20.437,-54.573,"<1%"
"Phalotris nasutus",9715,-11.4462,-55.0494,"<1%"
"Phalotris nasutus",9716,-14.3833,-50.9833,"<1%"
"Phalotris nasutus",9717,-19.9,-47.6833,"<1%"
"Phalotris nasutus",9718,-19.8583,-47.5833,"<1%"
"Phalotris nasutus",9719,-18.9818,-56.6512,"<1%"
"Phalotris nasutus",9720,-18.9762,-56.6276,"<1%"
"Phalotris nasutus",9721,-18.9739,-56.6262,"<1%"
"Phalotris nasutus",9722,-18.9734,-56.6066,"<1%"
"Phalotris nasutus",9723,-20.5612,-55.3049,"<1%"
"Phalotris nasutus",9724,-20.5574,-55.2946,"<1%"
"Phalotris nasutus",9725,-9.6831,-54.9628,"<1%"
"Phalotris nasutus",9726,-19.8667,-47.5667,"<1%"
"Phalotris nasutus",9727,-19.8567,-47.5819,"<1%"
"Phalotris nasutus",9728,-20.0333,-47.75,"<1%"
"Phalotris nasutus",9729,-20.0383,-47.7469,"<1%"
"Phalotris nasutus",9730,-20.0333,-47.7333,"<1%"
"Phalotris nasutus",9731,-18.9,-48,"<1%"
"Phalotris nasutus",9732,-19.8833,-50.3,"<1%"
"Phalotris nasutus",9733,-19.98,-50.2897,"<1%"
"Phalotris nasutus",9734,-19.8833,-47.6833,"<1%"
"Phalotris nasutus",9735,-19.8975,-47.6867,"<1%"
"Phalotris nasutus",9736,-18.25,-52.8833,"<1%"
"Phalotris nasutus",9737,-18.1917,-52.87,"<1%"
"Phalotris nasutus",9738,-17.6644,-53.2172,"<1%"
"Phalotris nasutus",9739,-18.9829,-56.6496,"<1%"
"Phalotris nasutus",9740,-18.9083,-45.5317,"<1%"
"Phalotris nasutus",9741,-18.9,-45.5167,"<1%"
"Phalotris nasutus",9742,-17.2167,-46.8667,"<1%"
"Phalotris nasutus",9743,-20.25,-47.4833,"<1%"
"Phalotris nasutus",9744,-20.2569,-47.4767,"<1%"
"Phalotris nasutus",9745,-20.25,-47.4667,"<1%"
"Phalotris nasutus",9746,-14.9667,-52.3167,"<1%"
"Phalotris nasutus",9747,-15.85,-48.95,"<1%"
"Phalotris nasutus",9748,-15.8525,-48.9592,"<1%"
"Phalotris nasutus",9749,-19.3,-48.9167,"<1%"
"Phalotris nasutus",9750,-21.3,-52.8333,"<1%"
"Phalotris nasutus",9751,-15.65,-47.8,"<1%"
"Phalotris nasutus",9752,-15.6167,-47.8,"<1%"
"Phalotris nasutus",9753,-17.6182,-54.8278,"<1%"
"Phalotris nasutus",9754,-19.7417,-47.7417,"<1%"
"Phalotris nasutus",9755,-18.9167,-48.2833,"<1%"
