,species,latitude,longitude
1874,Atractus pantostictus*,-20.2667,-50.55
1875,Atractus pantostictus*,-23.1014,-46.7283
1876,Atractus pantostictus*,-23.1,-46.7167
1877,Atractus pantostictus*,-15.6167,-46.4167
1878,Atractus pantostictus*,-23.1972,-46.8708
1879,Atractus pantostictus*,-23.1833,-46.8833
1880,Atractus pantostictus*,-23.1864,-46.8842
1881,Atractus pantostictus*,-9.75,-48.35
1882,Atractus pantostictus*,-23.0867,-46.9495
1883,Atractus pantostictus*,-23.0833,-46.95
1884,Atractus pantostictus*,-21.6747,-45.9197
1885,Atractus pantostictus*,-21.6667,-45.9167
1886,Atractus pantostictus*,-21.6833,-45.9167
1887,Atractus pantostictus*,-10.7333,-46.7833
1888,Atractus pantostictus*,-13.5331,-48.22
1889,Atractus pantostictus*,-13.5333,-48.2167
1890,Atractus pantostictus*,-13.5333,-48.2417
1891,Atractus pantostictus*,-7.1167,-48.45
1892,Atractus pantostictus*,-21.2333,-45.2333
1893,Atractus pantostictus*,-20.8146,-49.633
1894,Atractus pantostictus*,-20.85,-49.6333
1895,Atractus pantostictus*,-14.05,-48.3167
1896,Atractus pantostictus*,-7.6333,-48.4167
1897,Atractus pantostictus*,-20.7203,-47.8867
1898,Atractus pantostictus*,-20.7167,-47.8833
1899,Atractus pantostictus*,-20.4856,-43.7294
1900,Atractus pantostictus*,-20.5167,-43.7
1901,Atractus pantostictus*,-20.2875,-43.5081
1902,Atractus pantostictus*,-20.3833,-43.5
1903,Atractus pantostictus*,-10.3,-48.35
1904,Atractus pantostictus*,-10.2128,-48.3603
1905,Atractus pantostictus*,-12.6,-47.8667
1906,Atractus pantostictus*,-23.7781,-46.3044
1907,Atractus pantostictus*,-23.7667,-46.3
1908,Atractus pantostictus*,-12.0167,-48.5333
1909,Atractus pantostictus*,-23.5478,-46.6358
1910,Atractus pantostictus*,-23.7119,-47.4278
1911,Atractus pantostictus*,-23.7167,-47.4167
1912,Atractus pantostictus*,-17.35,-44.9333
1913,Atractus pantostictus*,-17.345,-44.9419
1914,Atractus pantostictus*,-17.45,-44.9167
1915,Atractus pantostictus*,-23.5403,-46.63
1916,Atractus pantostictus*,-10.7081,-48.4172
1917,Atractus pantostictus*,-21.025,-44.3167
1918,Atractus pantostictus*,-21.0167,-44.3167
1919,Atractus pantostictus*,-19.8833,-43.8
1920,Atractus pantostictus*,-23.5167,-45.8333
1921,Atractus pantostictus*,-23.65,-45.8833
1922,Atractus pantostictus*,-19.7667,-43.85
1923,Atractus pantostictus*,-19.7667,-43.8833
1924,Atractus pantostictus*,-19.2833,-43.5667
1925,Atractus pantostictus*,-23.6639,-46.5378
1926,Atractus pantostictus*,-23.7792,-46.3
1927,Atractus pantostictus*,-20.0789,-45.2987
1928,Atractus pantostictus*,-20.1,-45.2833
1929,Atractus pantostictus*,-23.6833,-46.55
1930,Atractus pantostictus*,-22.0167,-47.8833
1931,Atractus pantostictus*,-21.5956,-46.8886
1932,Atractus pantostictus*,-20.8197,-49.3794
1933,Atractus pantostictus*,-20.8167,-49.3833
1934,Atractus pantostictus*,-23.179,-45.887
1935,Atractus pantostictus*,-23.1794,-45.8869
1936,Atractus pantostictus*,-23.1833,-45.8833
1937,Atractus pantostictus*,-22.9167,-45.9667
1938,Atractus pantostictus*,-23.5943,-48.0538
1939,Atractus pantostictus*,-23.5333,-46.6333
1940,Atractus pantostictus*,-23.5475,-46.6361
1941,Atractus pantostictus*,-23.55,-46.6333
1942,Atractus pantostictus*,-23.4833,-46.725
1943,Atractus pantostictus*,-23.45,-46.7667
1944,Atractus pantostictus*,-23.4,-46.75
1945,Atractus pantostictus*,-12.7333,-48.2333
1946,Atractus pantostictus*,-21.4797,-47.9141
1947,Atractus pantostictus*,-21.4833,-47.55
1948,Atractus pantostictus*,-21.6646,-44.4375
1949,Atractus pantostictus*,-21.7,-44.4333
1950,Atractus pantostictus*,-18.9167,-48.2667
1951,Atractus pantostictus*,-18.9113,-48.2622
1952,Atractus pantostictus*,-18.9186,-48.2772
1953,Atractus pantostictus*,-18.9167,-48.2833
1954,Atractus pantostictus*,-13.79,-48.571
1955,Atractus pantostictus*,-13.5,-48.35
1956,Atractus pantostictus*,-14.525,-49.141
1957,Atractus pantostictus*,-23.2083,-46.8333
1958,Atractus pantostictus*,-23.2114,-46.8283
1959,Atractus pantostictus*,-19.6689,-44.0187
1960,Atractus pantostictus*,-19.6833,-43.9333
1961,Atractus pantostictus*,-23.206,-46.784
1962,Atractus pantostictus*,-23.2,-46.8
1963,Atractus pantostictus*,-21.774,-47.086
1964,Atractus pantostictus*,-13.798,-47.458
1965,Atractus pantostictus*,-14.151,-48.078
1966,Atractus pantostictus*,-19.932,-44.054
1967,Atractus pantostictus*,-19.763,-44.314
1968,Atractus pantostictus*,-23.282,-46.745
1969,Atractus pantostictus*,-23.322,-46.727
1970,Atractus pantostictus*,-23.3333,-46.7167
1971,Atractus pantostictus*,-23.717,-46.849
1972,Atractus pantostictus*,-23.101,-46.728
1973,Atractus pantostictus*,-23.186,-46.884
1974,Atractus pantostictus*,-9.751,-48.358
1975,Atractus pantostictus*,-21.675,-45.92
1976,Atractus pantostictus*,-13.533,-48.22
1977,Atractus pantostictus*,-20.846,-49.63
1978,Atractus pantostictus*,-14.474,-48.46
1979,Atractus pantostictus*,-20.72,-47.887
1980,Atractus pantostictus*,-12.6153,-47.8831
1981,Atractus pantostictus*,-12.615,-47.883
1982,Atractus pantostictus*,-23.712,-47.428
1983,Atractus pantostictus*,-10.708,-48.417
1984,Atractus pantostictus*,-20.087,-45.294
1985,Atractus pantostictus*,-22.8999,-45.9659
1986,Atractus pantostictus*,-23.4,-46.7667
1987,Atractus pantostictus*,-23.4611,-46.7611
1988,Atractus pantostictus*,-12.744,-48.236
1989,Atractus pantostictus*,-21.479,-47.551
1990,Atractus pantostictus*,-21.713,-44.444
1991,Atractus pantostictus*,-21.11,-44.178
1992,Atractus pantostictus*,-9.75,-48.4
1993,Atractus pantostictus*,-12.1432,-48.466
1994,Atractus pantostictus*,-23.211,-46.828
1995,Atractus pantostictus*,-19.692,-43.923
1996,Atractus spinalis,-19.4509,-43.4951
1997,Atractus spinalis,-19.2469,-43.5097
1998,Atractus spinalis,-19.2281,-43.5064
1999,Atractus stygius*,-12.4972,-57.875
2000,Atractus stygius*,-11.4601,-55.3302
2001,Atractus stygius*,-9.85,-58.2333
2002,Atractus stygius*,-15.3333,-58.8667
2003,Atractus stygius*,-13.2167,-59.0267
2004,Augastes scutatus,-19.2833,-43.5667
2005,Augastes scutatus,-18.1,-43.1333
2006,Augastes scutatus,-19.9465,-43.4874
2007,Augastes scutatus,-19.9167,-44.0833
2008,Augastes scutatus,-19.8175,-43.9564
2009,Augastes scutatus,-17.1085,-43.8154
2010,Augastes scutatus,-20.1435,-44.2004
2011,Augastes scutatus,-19.0333,-43.7
2012,Augastes scutatus,-19.3833,-43.5667
2013,Augastes scutatus,-19.9,-43.6667
2014,Augastes scutatus,-19.8805,-43.6704
2015,Augastes scutatus,-16.8333,-43.05
2016,Augastes scutatus,-20.0756,-43.4084
2017,Augastes scutatus,-19.2333,-43.5
2018,Augastes scutatus,-19.0375,-43.4254
2019,Augastes scutatus,-18.8075,-43.6814
2020,Augastes scutatus,-20.4833,-43.8833
2021,Augastes scutatus,-20.5005,-43.8584
2022,Augastes scutatus,-20.6667,-43.8
2023,Augastes scutatus,-19.2667,-43.6
2024,Augastes scutatus,-18.25,-43.6
2025,Augastes scutatus,-18.2495,-43.6004
2026,Augastes scutatus,-20.1667,-43.9667
2027,Augastes scutatus,-20.1667,-43.4833
2028,Augastes scutatus,-20.25,-43.8
2029,Augastes scutatus,-20.2535,-43.8014
2030,Augastes scutatus,-19.4145,-43.3214
2031,Augastes scutatus,-19.5145,-43.7454
2032,Augastes scutatus,-20.1,-43.9333
2033,Augastes scutatus,-19.2165,-43.3764
2034,Augastes scutatus,-19.9667,-43.85
2035,Augastes scutatus,-19.9865,-43.8474
2036,Augastes scutatus,-20.5215,-43.6924
2037,Augastes scutatus,-20.5,-43.4333
2038,Augastes scutatus,-20.2885,-43.5084
2039,Augastes scutatus,-20.4333,-43.4833
2040,Augastes scutatus,-18.4,-43.35
2041,Augastes scutatus,-18.2,-43.3
2042,Augastes scutatus,-19.0833,-43.55
2043,Augastes scutatus,-20.1167,-43.45
2044,Augastes scutatus,-17.8,-43.3833
2045,Augastes scutatus,-20.1,-43.9833
2046,Augastes scutatus,-19.35,-43.6167
2047,Augastes scutatus,-19.4065,-43.5123
2048,Augastes scutatus,-19.9,-43.8
2049,Augastes scutatus,-19.9595,-43.4154
2050,Augastes scutatus,-19.3333,-43.5833
2051,Augastes scutatus,-19.1695,-43.7144
2052,Augastes scutatus,-18.0045,-43.3914
2053,Augastes scutatus,-20.2833,-43.95
2054,Augastes scutatus,-19.8167,-43.6667
2055,Augastes scutatus,-18.1,-43.0333
2056,Augastes scutatus,-16.5,-42.9
2057,Augastes scutatus,-18.3833,-43.95
2058,Augastes scutatus,-20.25,-43.5333
2059,Augastes scutatus,-17.7,-44.2667
2060,Augastes scutatus,-20.1333,-43.5
2061,Augastes scutatus,-20.0833,-43.4667
2062,Augastes scutatus,-19.2333,-43.55
2063,Augastes scutatus,-19.95,-43.9
2064,Augastes scutatus,-18.4333,-43.4167
2065,Augastes scutatus,-20.4833,-43.6833
2066,Augastes scutatus,-15.05,-42.6667
2067,Augastes scutatus,-18.0667,-43.1333
2068,Augastes scutatus,-17.0333,-43.3333
2069,Augastes scutatus,-20.1833,-43.85
2070,Augastes scutatus,-18.6055,-43.3794
2071,Augastes scutatus,-16.55,-43.4
2072,Augastes scutatus,-19.3333,-43.5167
2073,Augastes scutatus,-18.5,-43.4333
2074,Bachia bresslaui,-17.9833,-53.6167
2075,Bachia bresslaui,-22.1833,-52.7167
2076,Bachia bresslaui,-15.7099,-48.0224
2077,Bachia bresslaui,-16.0111,-47.9436
2078,Bachia bresslaui,-15.3,-55.85
2079,Bachia bresslaui,-18.25,-52.8833
2080,Bachia bresslaui,-17.2167,-46.8667
2081,Bachia bresslaui,-22.6333,-56.05
2082,Bachia cacerensis,-16.3863,-57.917
2083,Bachia didactyla,-13.5329,-58.7996
2084,Bachia didactyla,-13.0333,-58.2833
2085,Bachia didactyla,-12.7333,-60.1333
2086,Bachia geralista,-14.7667,-45.9167
2087,Bachia geralista,-13.8667,-45.8667
2088,Bachia geralista,-15.2167,-45.7833
2089,Bachia geralista,-15.15,-44.3
2090,Bachia geralista,-12.7833,-45.4333
2091,Bachia micromela,-8.6333,-48.4167
2092,Bachia oxyrhina,-11.1019,-46.7658
2093,Bachia oxyrhina,-11.1236,-46.7906
2094,Bachia oxyrhina,-11.12,-46.7867
2095,Bachia oxyrhina,-11.3114,-46.935
2096,Bachia oxyrhina,-10.8661,-46.8192
2097,Bachia psamophila,-10.0333,-48.3833
2098,Barycholos ternetzi,-16.0886,-48.4819
2099,Barycholos ternetzi,-11.3115,-46.9351
2100,Barycholos ternetzi,-11.3103,-46.9356
2101,Barycholos ternetzi,-11.221,-46.8857
2102,Barycholos ternetzi,-17.4445,-53.4683
2103,Barycholos ternetzi,-17.2,-53.16
2104,Barycholos ternetzi,-14.1825,-47.5347
2105,Barycholos ternetzi,-16.2868,-48.9743
2106,Barycholos ternetzi,-8.9391,-49.5044
2107,Barycholos ternetzi,-15.7491,-45.9867
2108,Barycholos ternetzi,-7.1745,-47.8553
2109,Barycholos ternetzi,-8.2372,-46.3423
2110,Barycholos ternetzi,-15.85,-52.19
2111,Barycholos ternetzi,-15.7807,-47.7968
2112,Barycholos ternetzi,-15.776,-47.7978
2113,Barycholos ternetzi,-15.8813,-47.8418
2114,Barycholos ternetzi,-17.7085,-48.6454
2115,Barycholos ternetzi,-7.2575,-47.5186
2116,Barycholos ternetzi,-7.2855,-47.4897
2117,Barycholos ternetzi,-7.2575,-47.5138
2118,Barycholos ternetzi,-7.1977,-47.4188
2119,Barycholos ternetzi,-17.9306,-47.6642
2120,Barycholos ternetzi,-15.655,-48.6024
2121,Barycholos ternetzi,-13.9846,-48.0746
2122,Barycholos ternetzi,-6.7297,-47.455
2123,Barycholos ternetzi,-6.733,-47.4363
2124,Barycholos ternetzi,-6.6519,-47.4025
2125,Barycholos ternetzi,-16.6422,-49.275
2126,Barycholos ternetzi,-8.7385,-48.4411
2127,Barycholos ternetzi,-8.6411,-48.4233
2128,Barycholos ternetzi,-8.6077,-48.3038
2129,Barycholos ternetzi,-11.6516,-48.8862
2130,Barycholos ternetzi,-11.1356,-48.4038
2131,Barycholos ternetzi,-17.9093,-51.7315
2132,Barycholos ternetzi,-17.6049,-45.9343
2133,Barycholos ternetzi,-16.4812,-47.9918
2134,Barycholos ternetzi,-13.4983,-48.3484
2135,Barycholos ternetzi,-13.5255,-48.2525
2136,Barycholos ternetzi,-13.4872,-48.2697
2137,Barycholos ternetzi,-13.5172,-48.2525
2138,Barycholos ternetzi,-13.5002,-48.2613
2139,Barycholos ternetzi,-15.9141,-51.5787
2140,Barycholos ternetzi,-17.7743,-49.1288
2141,Barycholos ternetzi,-14.4981,-48.4012
2142,Barycholos ternetzi,-7.6376,-48.3597
2143,Barycholos ternetzi,-19.2611,-47.7067
2144,Barycholos ternetzi,-16.2549,-49.22
2145,Barycholos ternetzi,-16.2561,-49.215
2146,Barycholos ternetzi,-18.2189,-47.7468
2147,Barycholos ternetzi,-10.2181,-48.1532
2148,Barycholos ternetzi,-7.873,-47.9516
2149,Barycholos ternetzi,-7.8419,-47.998
2150,Barycholos ternetzi,-17.1737,-46.8838
2151,Barycholos ternetzi,-12.6953,-47.8117
2152,Barycholos ternetzi,-12.5919,-47.8769
2153,Barycholos ternetzi,-12.5719,-47.8769
2154,Barycholos ternetzi,-12.6147,-47.8986
2155,Barycholos ternetzi,-17.0465,-50.6372
2156,Barycholos ternetzi,-20.2065,-47.4384
2157,Barycholos ternetzi,-11.9963,-48.5548
2158,Barycholos ternetzi,-12.288,-48.4155
2159,Barycholos ternetzi,-12.2494,-48.4322
2160,Barycholos ternetzi,-12.255,-48.398
2161,Barycholos ternetzi,-19.2785,-47.2384
2162,Barycholos ternetzi,-19.4,-47.1956
2163,Barycholos ternetzi,-16.1116,-49.3135
2164,Barycholos ternetzi,-16.2205,-49.2841
2165,Barycholos ternetzi,-16.1808,-49.3675
2166,Barycholos ternetzi,-15.8106,-49.0132
2167,Barycholos ternetzi,-17.388,-48.289
2168,Barycholos ternetzi,-13.2923,-49.2307
2169,Barycholos ternetzi,-10.5439,-48.4962
2170,Barycholos ternetzi,-10.4833,-48.3833
2171,Barycholos ternetzi,-10.0666,-48.3833
2172,Barycholos ternetzi,-18.2379,-46.3375
2173,Barycholos ternetzi,-18.437,-50.5295
2174,Barycholos ternetzi,-17.739,-51.0378
2175,Barycholos ternetzi,-17.27,-53.14
2176,Barycholos ternetzi,-17.2442,-53.069
2177,Barycholos ternetzi,-14.8762,-49.0558
2178,Barycholos ternetzi,-14.4852,-47.4224
2179,Barycholos ternetzi,-12.5775,-48.3647
2180,Barycholos ternetzi,-12.4858,-48.265
2181,Barycholos ternetzi,-12.4666,-48.2533
2182,Barycholos ternetzi,-12.4622,-48.253
2183,Barycholos ternetzi,-18.2242,-52.2115
2184,Barycholos ternetzi,-16.6026,-48.547
2185,Barycholos ternetzi,-16.4425,-49.0739
2186,Barycholos ternetzi,-18.3437,-47.7817
2187,Barycholos ternetzi,-19.5804,-47.9763
2188,Barycholos ternetzi,-19.0278,-48.3313
2189,Barycholos ternetzi,-16.3754,-46.8194
2190,Boana botumirim,-17.1167,-43.0333
2191,Boana buriti,-15.776,-47.7978
2192,Boana buriti,-15.4415,-46.5996
2193,Boana buriti,-16.0686,-46.6112
2194,Boana buriti,-15.4529,-46.6042
2195,Boana buriti,-17.1087,-46.8719
2196,Boana buriti,-16.0946,-47.9852
2197,Boana caiapo*,-13.86829897,-51.14705393
2198,Boana caiapo*,-11.0356305,-50.16002854
2199,Boana caiapo*,-12.99590435,-53.45559231
2200,Boana caiapo*,-8.738491575,-48.44107495
2201,Boana caiapo*,-15.9140526,-51.57870312
2202,Boana caiapo*,-15.23658321,-51.20791565
2203,Boana caiapo*,-8.182038297,-49.5123139
2204,Boana caiapo*,-10.21812639,-48.15319971
2205,Boana caiapo*,-9.226897174,-48.03373917
2206,Boana caiapo*,-10.33187429,-50.79198947
2207,Boana caiapo*,-16.41546696,-51.18022244
2208,Boana caiapo*,-16.0314,-51.3531
2209,Boana caiapo*,-15.8214,-51.6211
2210,Boana caiapo*,-14.59243792,-52.40899308
2211,Boana caiapo*,-15.13873666,-50.43904358
2212,Boana caiapo*,-14.80498229,-50.93673148
2213,Boana caiapo*,-13.14524631,-50.24868599
2214,Boana caiapo*,-15.35927831,-52.49691018
2215,Boana caiapo*,-9.399927295,-49.84764468
2216,Boana caiapo*,-8.436450449,-49.1620813
2217,Boana caiapo*,-10.20981488,-49.87225537
2218,Boana cipoensis,-18.9418,-43.5046
2219,Boana cipoensis,-17.9935,-43.6101
2220,Boana cipoensis,-16.4636,-42.9935
2221,Boana cipoensis,-19.5,-43.7333
2222,Boana cipoensis,-19.5136,-43.745
2223,Boana cipoensis,-19.7446,-43.8369
2224,Boana cipoensis,-19.1888,-43.645
2225,Boana cipoensis,-18.0761,-43.3589
2226,Boana cipoensis,-15.8565,-42.8617
2227,Boana ericae,-14.1825,-47.5347
2228,Boana ericae,-14.1333,-47.5333
2229,Boana ericae,-14.1571,-47.593
2230,Boana ericae,-13.6346,-47.6957
2231,Boana goiana,-14.895,-47.7861
2232,Boana goiana,-16.1208,-48.4856
2233,Boana goiana,-14.1622,-47.5233
2234,Boana goiana,-14.1333,-47.5333
2235,Boana goiana,-14.1825,-47.5347
2236,Boana goiana,-15.776,-47.7978
2237,Boana goiana,-16.5541,-48.0218
2238,Boana goiana,-16.1274,-48.0772
2239,Boana goiana,-15.826,-49.011
2240,Boana goiana,-14.4852,-47.4224
2241,Boana goiana,-16.6026,-48.547
2242,Boana goiana,-16.3853,-46.8318
2243,Boana jaguariaivensis,-24.1667,-49.6667
2244,Boana jaguariaivensis,-24.4667,-50.0167
2245,Boana jaguariaivensis,-24.6875,-50.2103
2246,Boana lundii,-14.9061,-47.795
2247,Boana lundii,-16.0886,-48.4819
2248,Boana lundii,-20.8636,-46.388
2249,Boana lundii,-14.1905,-47.8288
2250,Boana lundii,-14.1825,-47.5347
2251,Boana lundii,-18.02,-53.2
2252,Boana lundii,-22.1203,-47.6774
2253,Boana lundii,-22.1264,-47.6631
2254,Boana lundii,-22.1202,-47.6597
2255,Boana lundii,-18.6738,-51.8805
2256,Boana lundii,-22.3666,-47.4666
2257,Boana lundii,-19.6362,-46.972
2258,Boana lundii,-22.6006,-50.4201
2259,Boana lundii,-22.6,-50.3833
2260,Boana lundii,-22.2534,-49.126
2261,Boana lundii,-19.9022,-43.9597
2262,Boana lundii,-22.8919,-48.4894
2263,Boana lundii,-22.8622,-48.4679
2264,Boana lundii,-22.88,-48.4397
2265,Boana lundii,-16.9378,-43.0056
2266,Boana lundii,-15.9279,-47.8815
2267,Boana lundii,-15.7807,-47.7968
2268,Boana lundii,-22.2802,-48.1197
2269,Boana lundii,-15.4529,-46.6042
2270,Boana lundii,-17.7085,-48.6454
2271,Boana lundii,-16.7868,-49.6996
2272,Boana lundii,-16.2883,-49.103
2273,Boana lundii,-16.3156,-49.0633
2274,Boana lundii,-20.6125,-46.1441
2275,Boana lundii,-20.5666,-46.1262
2276,Boana lundii,-17.9306,-47.6642
2277,Boana lundii,-13.6346,-47.6957
2278,Boana lundii,-15.1355,-55.5182
2279,Boana lundii,-16.1244,-47.8188
2280,Boana lundii,-15.655,-48.6024
2281,Boana lundii,-13.9846,-48.0746
2282,Boana lundii,-15.9298,-48.679
2283,Boana lundii,-16.7186,-42.8207
2284,Boana lundii,-16.6984,-47.5175
2285,Boana lundii,-17.2132,-48.7071
2286,Boana lundii,-15.4485,-55.9354
2287,Boana lundii,-19.7627,-44.3138
2288,Boana lundii,-16.3939,-43.4792
2289,Boana lundii,-22.3194,-49.5773
2290,Boana lundii,-16.6422,-49.275
2291,Boana lundii,-16.4636,-42.9935
2292,Boana lundii,-22.4229,-47.7156
2293,Boana lundii,-22.25,-47.8197
2294,Boana lundii,-19.4405,-43.7183
2295,Boana lundii,-19.5136,-43.7447
2296,Boana lundii,-17.9093,-51.7315
2297,Boana lundii,-17.6049,-45.9343
2298,Boana lundii,-21.2649,-45.0388
2299,Boana lundii,-16.4812,-47.9918
2300,Boana lundii,-20.74,-49.937
2301,Boana lundii,-20.3292,-43.3315
2302,Boana lundii,-22.2139,-49.9458
2303,Boana lundii,-21.6033,-48.3658
2304,Boana lundii,-13.4872,-48.2697
2305,Boana lundii,-13.5255,-48.2525
2306,Boana lundii,-13.5172,-48.2525
2307,Boana lundii,-13.4983,-48.3484
2308,Boana lundii,-17.6134,-52.7643
2309,Boana lundii,-20.8272,-49.504
2310,Boana lundii,-20.8192,-49.5211
2311,Boana lundii,-16.6206,-43.9304
2312,Boana lundii,-16.2869,-50.1408
2313,Boana lundii,-14.4981,-48.4012
2314,Boana lundii,-20.0741,-43.9039
2315,Boana lundii,-16.2561,-49.215
2316,Boana lundii,-17.1737,-46.8838
2317,Boana lundii,-12.5919,-47.8769
2318,Boana lundii,-12.5719,-47.8769
2319,Boana lundii,-12.6147,-47.8986
2320,Boana lundii,-20.2065,-47.4384
2321,Boana lundii,-19.2644,-47.2385
2322,Boana lundii,-16.1116,-49.3135
2323,Boana lundii,-21.9961,-47.4258
2324,Boana lundii,-15.8106,-49.0132
2325,Boana lundii,-17.388,-48.289
2326,Boana lundii,-19.5876,-44.8863
2327,Boana lundii,-18.2379,-46.3375
2328,Boana lundii,-18.437,-50.5295
2329,Boana lundii,-20.1058,-43.7723
2330,Boana lundii,-22.4166,-47.55
2331,Boana lundii,-22.3728,-47.5791
2332,Boana lundii,-17.739,-51.0378
2333,Boana lundii,-16.5197,-54.668
2334,Boana lundii,-19.8752,-47.2931
2335,Boana lundii,-19.9638,-47.3823
2336,Boana lundii,-17.25,-53.12
2337,Boana lundii,-21.6816,-47.5074
2338,Boana lundii,-18.9184,-43.9043
2339,Boana lundii,-19.1888,-43.645
2340,Boana lundii,-14.4852,-47.4224
2341,Boana lundii,-21.603,-46.8789
2342,Boana lundii,-20.8675,-49.3097
2343,Boana lundii,-20.187,-46.5135
2344,Boana lundii,-18.2242,-52.2115
2345,Boana lundii,-16.6026,-48.547
2346,Boana lundii,-16.6394,-48.6472
2347,Boana lundii,-16.4425,-49.0739
2348,Boana lundii,-17.2447,-42.84
2349,Boana lundii,-19.0278,-48.3313
2350,Boana lundii,-16.3754,-46.8194
2351,Boana lundii,-16.0849,-47.989
2352,Boana lundii,-20.4228,-49.9728
2353,Boana stenocephala,-21.80754425,-46.5631165
2354,Boana stenocephala,-19.90466186,-47.26610604
2355,Boana stenocephala,-21.8075,-46.5631
2356,Bokermannohyla alvarengai,-19.5136,-43.745
2357,Bokermannohyla alvarengai,-19.2897,-43.5922
2358,Bokermannohyla alvarengai,-16.9378,-43.0056
2359,Bokermannohyla alvarengai,-20.0754,-43.4081
2360,Bokermannohyla alvarengai,-18.9418,-43.5046
2361,Bokermannohyla alvarengai,-17.9935,-43.6101
2362,Bokermannohyla alvarengai,-18.1323,-43.2394
2363,Bokermannohyla alvarengai,-16.3939,-43.4792
2364,Bokermannohyla alvarengai,-20.5255,-43.6743
2365,Bokermannohyla alvarengai,-19.1888,-43.645
