Taxa,Family,Genus,Species,Voucher,Series,Locality,Municipality,State,Country,Latitude,Longitude,elevation
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Anápolis,GO,Brazil,-16.3275,-48.9534,917
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Angélica,MS,Brazil,-22.1535,-53.7715,305
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Angélica/MS,MS,Brazil,-22.1535,-53.7715,305
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,"APA de Cafuringa, Brazlandia e Sobradinho",DF,Brazil,-15.5333,-48.0667,1095
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Aparecida do Taboado,MS,Brazil,-20.0875,-51.0944,340
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Aparecida do Taboado/MS,MS,Brazil,-20.0875,-51.0944,340
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Aporé,GO,Brazil,-18.9655,-51.9264,552
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Aporé/GO,GO,Brazil,-18.9655,-51.9264,552
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Aquidauana,MS,Brazil,-20.4715,-55.7875,177
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Aquidauana/MS,MS,Brazil,-20.4715,-55.7875,177
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Araguaiana,MT,Brazil,-15.7345,-51.8314,283
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Araguaiana/MT,MT,Brazil,-15.7345,-51.8314,283
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Araxá,MG,Brazil,-19.5935,-46.9414,1049
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Araxá/MG,MG,Brazil,-19.5935,-46.9414,1049
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Arinos,MG,Brazil,-15.9167,-46.0667,518
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Aruanã,GO,Brazil,-14.9205,-51.0834,215
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Aruanã/GO,GO,Brazil,-14.9205,-51.0834,215
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Barão de Melgaço,MT,Brazil,-16.2795,-55.9585,140
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Barão de Melgaço/MT,MT,Brazil,-16.2795,-55.9585,140
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Barra do Garças,MT,Brazil,-15.8905,-52.2574,288
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Barra do Ouro,TO,Brazil,-7.6895,-47.6834,94
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Barra do Ouro/TO,TO,Brazil,-7.6895,-47.6834,94
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Barretos,SP,Brazil,-20.5575,-48.5684,617
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Bataguassu,MS,Brazil,-21.7145,-52.4225,307
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Bataguassu/MS,MS,Brazil,-21.7145,-52.4225,307
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Batayporã,MS,Brazil,-22.2955,-53.2715,307
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Batayporã/MS,MS,Brazil,-22.2955,-53.2715,307
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Bela Vista,MS,Brazil,-22.1095,-56.5215,178
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Bela Vista/MS,MS,Brazil,-22.1095,-56.5215,178
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Bom Despacho,MG,Brazil,-19.7167,-45.25,726
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Bonfinópolis de Minas,MG,Brazil,-16.5675,-45.9904,647
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Bonfinópolis de Minas/MG,MG,Brazil,-16.5675,-45.9904,647
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Bonito,MS,Brazil,-21.1,-56.5167,413
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,"Fazenda Estancia Mimosa Ecoturismo e Fazenda Parque das Cachoeiras, rio Mimoso, ",Bonito,MS,Brazil,-20.9667,-56.5,339
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Bonito,MS,Brazil,-21.1215,-56.4825,300
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Bonito/MS,MS,Brazil,-21.1215,-56.4825,300
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Brasilândia,MS,Brazil,-21.2565,-52.0374,306
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Brasilândia de Minas,MG,Brazil,-17.0105,-46.0094,583
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Brasilândia de Minas/MG,MG,Brazil,-17.0105,-46.0094,583
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Brasilândia/MS,MS,Brazil,-21.2565,-52.0374,306
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Brasília,DF,Brazil,-15.7805,-47.9304,1092
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Brasília/DF,DF,Brazil,-15.7805,-47.9304,1092
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Britânia,GO,Brazil,-15.2415,-51.1614,283
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Buritis,MG,Brazil,-15.6333,-46.4167,599
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Buritizeiro,MG,Brazil,-17.3515,-44.9624,519
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Buritizeiro/MG,MG,Brazil,-17.3515,-44.9624,519
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Cabeceira do Rio Arinos,MT,Brazil,-14.3333,-55.9333,490
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Caldas Novas,GO,Brazil,-17.7445,-48.6264,706
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Campinorte,GO,Brazil,-14.3145,-49.1524,758
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Campo Alegre de Goiás,GO,Brazil,-17.6395,-47.7824,914
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Campo Alegre de Goiás/GO,GO,Brazil,-17.6395,-47.7824,914
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Campo Grande,MS,Brazil,-20.4435,-54.6465,602
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Campo Grande/MS,MS,Brazil,-20.4435,-54.6465,602
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Carmo do Paranaíba,MG,Brazil,-19.0015,-46.3164,999
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Carmo do Paranaíba/MG,MG,Brazil,-19.0015,-46.3164,999
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Cascalho Rico,MG,Brazil,-18.5765,-47.8774,687
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Cascalho Rico/MG,MG,Brazil,-18.5765,-47.8774,687
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Caseara,TO,Brazil,-9.2667,-49.7833,182
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Cássia,MG,Brazil,-20.5835,-46.9224,805
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Cássia/MG,MG,Brazil,-20.5835,-46.9224,805
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Catalão,GO,Brazil,-18.1705,-47.9424,876
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Catalão/GO,GO,Brazil,-18.1705,-47.9424,876
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Cavalcante,GO,Brazil,-13.7985,-47.4584,901
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Cavalcante/GO,GO,Brazil,-13.7985,-47.4584,901
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,"Cerrados, interfluvio Tocantins – Paraná",TO,Brazil,-12.6,-48.1,304
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,"Cerrados, vale do Rio Palmeiras",TO,Brazil,-12.1833,-46.8,498
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Chapada dos Guimarães,MT,Brazil,-15.4615,-55.7505,740
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Chapada dos Guimarães/MT,MT,Brazil,-15.4615,-55.7505,740
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,"Chapada dos Veadeiros, Parque Nacional da Chapada dos Veadeiros, Goiás",GO,Brazil,-14.1167,-47.5167,1123
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Chapada Gaúcha,MG,Brazil,-15.3065,-45.6184,821
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Chapadão do Céu,GO,Brazil,-18.4085,-52.5494,688
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Chapadão do Céu/GO,GO,Brazil,-18.4085,-52.5494,688
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Cocalinho,MT,Brazil,-14.3975,-50.9964,243
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,"Cocalinho, Rio Araguaia",MT,Brazil,-14.3833,-51,243
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Cocalzinho de Goiás,GO,Brazil,-15.7945,-48.7764,1037
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Cocalzinho de Goiás/GO,GO,Brazil,-15.7945,-48.7764,1037
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Cocos,BA,Brazil,-14.1845,-44.5344,576
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Cocos/BA,BA,Brazil,-14.1845,-44.5344,576
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Corguinho,MS,Brazil,-19.8325,-54.8295,277
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Corguinho/MS,MS,Brazil,-19.8325,-54.8295,277
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Coromandel,MG,Brazil,-18.4667,-47.2167,918
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Coromandel,MG,Brazil,-18.4735,-47.2004,917
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Coromandel/MG,MG,Brazil,-18.4735,-47.2004,917
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Córrego Danta,MG,Brazil,-19.8245,-45.9044,877
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Córrego Danta/MG,MG,Brazil,-19.8245,-45.9044,877
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,"Corrego dos Macacos, Rio Maranhao, Uruacu",GO,Brazil,-14.5,-49.1667,560
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,"Corrego dos Ovos, Varzea da Palma",MG,Brazil,-17.3833,-44.8,521
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,"Corrego Estivador, afluente do Rio Arinos",MT,Brazil,-14.4167,-56.05,445
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Corumbá,MS,Brazil,-19.0095,-57.6535,92
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Corumbá/MS,MS,Brazil,-19.0095,-57.6535,92
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Costa Rica,MS,Brazil,-18.5445,-53.1295,613
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Costa Rica/MS,MS,Brazil,-18.5445,-53.1295,613
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,12193,,,Coxim,MS,Brazil,-18.5,-54.75,285
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Coxim,MS,Brazil,-18.5075,-54.7605,246
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Coxim = Fazenda Monte Verde,MS,Brazil,-18.5,-54.75,285
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,17098,,,"Coxim, Fazenda Recreio",MS,Brazil,-18.2167,-54.6667,365
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,17100,,,"Coxim, Fazenda Recreio",MS,Brazil,-18.2167,-54.6667,365
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Coxim/MS,MS,Brazil,-18.5075,-54.7605,246
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Cristalina,GO,Brazil,-16.7695,-47.6144,1210
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Cristalina/GO,GO,Brazil,-16.7695,-47.6144,1210
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Cuiabá,MT,Brazil,-15.5833,-56.0833,198
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Curvelo,MG,Brazil,-18.7565,-44.4314,613
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Curvelo/MG,MG,Brazil,-18.7565,-44.4314,613
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Davinópolis,GO,Brazil,-18.1535,-47.5624,659
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Delfinópolis,MG,Brazil,-20.3445,-46.8544,706
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Delfinópolis/MG,MG,Brazil,-20.3445,-46.8544,706
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Dianapolis,TO,Brazil,-11.7,-46.7333,544
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Divinópolis do Tocantins,TO,Brazil,-9.8005,-49.2144,306
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Divinópolis do Tocantins/TO,TO,Brazil,-9.8005,-49.2144,306
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Dom Bosco,MG,Brazil,-16.6525,-46.2714,617
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Douradoquara,MG,Brazil,-18.4315,-47.6094,636
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Douradoquara/MG,MG,Brazil,-18.4315,-47.6094,636
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Dourados,MS,Brazil,-22.2215,-54.8065,359
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Engenho do Pari,MT,Brazil,-15.5833,-56.0833,198
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,"Estação de pesquisa e desenvolvimento ambiental Galheiro, Perdizes",MG,Brazil,-19.2,-47.1333,843
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,"Estação Ecologica de Aguas Emendadas, Planaltina",DF,Brazil,-15.5333,-47.6167,1049
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,"Estrada do Paraona, Brasília",DF,Brazil,-15.7833,-47.9167,1087
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,"Estreito, Rio Tocantins",MA,Brazil,-6.55,-47.4333,150
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,"Fazenda Agua Limpa, Brasília",DF,Brazil,-15.95,-47.9333,1112
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,"Fazenda Arica Mirim, Rio Arica, Expedição ao Alto Tapajós",MT,Brazil,-15.9833,-55.9167,121
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,"Fazenda Brejao, Brasilandia de Minas",MG,Brazil,-17.0667,-45.9,557
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,"Fazenda Cabeceira do Prata, Rios da Prata e Olho D'Agua, Jardim",MS,Brazil,-21.45,-56.4333,286
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,"Fazenda da Barra, Projeto Vivo, Foz do Rio Formoso, Bonito",MS,Brazil,-21.1,-56.2167,193
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Fazenda do Coronel João Pereira,MT,Brazil,-16.25,-57.55,308
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,5079,,,Fazenda Faia,MS,Brazil,-18.4667,-57.3667,79
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Fazenda Nhumirim,MS,Brazil,-18.9833,-56.65,96
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,"Fazenda Salina, Barranco Alto",MS,Brazil,-19.5833,-56.15,86
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,"Fazenda São Miguel, Unai",MG,Brazil,-15.8333,-46.5,702
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,"Fazenda Sueli, Aliança do Tocantins",TO,Brazil,-11.3,-48.9333,305
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,"Fazenda Tres Batistella, Rio Claro, Montes Claros de Goiás",GO,Brazil,-15.9,-51.4,305
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Flores de Goiás,GO,Brazil,-14.4495,-47.0504,435
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Flores de Goiás/GO,GO,Brazil,-14.4495,-47.0504,435
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Formosa,GO,Brazil,-15.5375,-47.3344,921
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Formosa/GO,GO,Brazil,-15.5375,-47.3344,921
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Formoso,MG,Brazil,-14.9333,-46.2167,765
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Formoso do Araguaia,TO,Brazil,-11.7975,-49.5294,303
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Fragmento BC-1,MG,Brazil,-17.4833,-47.3333,916
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Fragmento BC-4,MG,Brazil,-17.5667,-47.1333,892
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Fragmentos a sudeste de Uberaba,MG,Brazil,-19.8667,-47.8833,609
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Franca,SP,Brazil,-20.5395,-47.4014,920
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Franca/SP,SP,Brazil,-20.5395,-47.4014,920
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Glória de Dourados,MS,Brazil,-22.4185,-54.2335,325
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Goiania,GO,Brazil,-16.6667,-49.2667,797
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Goianorte,TO,Brazil,-8.7765,-48.9324,229
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Goianorte/TO,TO,Brazil,-8.7765,-48.9324,229
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Guimarânia,MG,Brazil,-18.8445,-46.7934,919
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Guimarânia/MG,MG,Brazil,-18.8445,-46.7934,919
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Guiratinga,MT,Brazil,-16.3495,-53.7584,564
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Ibiá,MG,Brazil,-19.4785,-46.5394,912
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Ibiraci,MG,Brazil,-20.4625,-47.1224,1100
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Ibiraci/MG,MG,Brazil,-20.4625,-47.1224,1100
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Ilha Solteira,SP,Brazil,-20.4335,-51.3434,314
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Ilha Solteira/SP,SP,Brazil,-20.4335,-51.3434,314
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Inocência,MS,Brazil,-19.7265,-51.9305,514
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Inocência/MS,MS,Brazil,-19.7265,-51.9305,514
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Itacambira,MG,Brazil,-17.0655,-43.3094,1081
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Itacarambi,MG,Brazil,-15.0833,-44.1167,493
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,5081,,,Itapura,SP,Brazil,-20.6667,-51.5167,298
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Itapura (=baixo rio Tiete),SP,Brazil,-20.6667,-51.5167,298
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Itiquira,MT,Brazil,-17.2095,-54.1505,563
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Itiquira/MT,MT,Brazil,-17.2095,-54.1505,563
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Ivinhema,MS,Brazil,-22.3055,-53.8155,305
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Ivinhema/MS,MS,Brazil,-22.3055,-53.8155,305
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Jaborandi,BA,Brazil,-13.6195,-44.4334,564
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Jaborandi/BA,BA,Brazil,-13.6195,-44.4334,564
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Jaciara,MT,Brazil,-15.9833,-55.0333,361
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Jaciara,MT,Brazil,-15.9655,-54.9685,300
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Jaciara/MT,MT,Brazil,-15.9655,-54.9685,300
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Jardim,MS,Brazil,-21.4805,-56.1385,252
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Jardim/MS,MS,Brazil,-21.4805,-56.1385,252
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Jataí,GO,Brazil,-17.8815,-51.7144,697
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Jataí/GO,GO,Brazil,-17.8815,-51.7144,697
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,João Pinheiro,MG,Brazil,-17.75,-46.1667,700
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,João Pinheiro,MG,Brazil,-17.7435,-46.1734,700
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,WikiAves,,,Junqueirópolis,SP,Brazil,-21.5155,-51.4344,306
Aves,Psittacidae,Alipiopsitta,Alipiopsitta xanthops,"Esteves-Lopes, 2005",,,Junqueirópolis/SP,SP,Brazil,-21.5155,-51.4344,306
