assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
137278860,22721762,Setophaga ruticilla,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Setophaga,ruticilla,,,,"(Linnaeus, 1758)",LC,,3.1,Increasing,Global
137322306,22721818,Oporornis agilis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Oporornis,agilis,,,,"(Wilson, 1812)",LC,,3.1,Decreasing,Global
137354632,22721793,Parkesia noveboracensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Parkesia,noveboracensis,,,,"(Gmelin, 1789)",LC,,3.1,Increasing,Global
137405740,22722766,Euphonia xanthogaster,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Euphonia,xanthogaster,,,,"Sundevall, 1834",LC,,3.1,Decreasing,Global
137470206,22687026,Glaucis dohrnii,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Glaucis,dohrnii,,,,"(Bourcier & Mulsant, 1852)",VU,C2a(i),3.1,Decreasing,Global
137548762,22708658,Catharus minimus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Catharus,minimus,,,,"(Lafresnaye, 1848)",LC,,3.1,Decreasing,Global
137569350,22711273,Donacobius atricapilla,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,DONACOBIIDAE,Donacobius,atricapilla,,,,"(Linnaeus, 1766)",LC,,3.1,Decreasing,Global
137571297,22724488,Synallaxis cinerea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Synallaxis,cinerea,,,,"Wied, 1831",NT,C2a(i),3.1,Decreasing,Global
137579611,22711574,Microbates cinereiventris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,POLIOPTILIDAE,Microbates,cinereiventris,,,,"(Sclater, 1855)",LC,,3.1,Decreasing,Global
137668645,22712252,Hirundo rustica,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,HIRUNDINIDAE,Hirundo,rustica,,,,"Linnaeus, 1758",LC,,3.1,Decreasing,Global
137675816,22712162,Stelgidopteryx ruficollis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,HIRUNDINIDAE,Stelgidopteryx,ruficollis,,,,"(Vieillot, 1817)",LC,,3.1,Stable,Global
137680214,22712143,Atticora tibialis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,HIRUNDINIDAE,Atticora,tibialis,,,,"(Cassin, 1853)",LC,,3.1,Decreasing,Global
137683572,22712122,Pygochelidon cyanoleuca,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,HIRUNDINIDAE,Pygochelidon,cyanoleuca,,,,"(Vieillot, 1817)",LC,,3.1,Decreasing,Global
137688210,22712092,Progne tapera,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,HIRUNDINIDAE,Progne,tapera,,,,"(Linnaeus, 1766)",LC,,3.1,Decreasing,Global
137689287,22712110,Progne chalybea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,HIRUNDINIDAE,Progne,chalybea,,,,"(Gmelin, 1789)",LC,,3.1,Stable,Global
137731845,22680229,Spatula discors,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Spatula,discors,,,,"(Linnaeus, 1766)",LC,,3.1,Increasing,Global
137757943,22689633,Steatornis caripensis,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,STEATORNITHIDAE,Steatornis,caripensis,,,,"Humboldt, 1817",LC,,3.1,Stable,Global
137758280,22679789,Nomonyx dominicus,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Nomonyx,dominicus,,,,"(Linnaeus, 1766)",LC,,3.1,Stable,Global
137779223,22705254,Vireo altiloquus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VIREONIDAE,Vireo,altiloquus,,,,"(Vieillot, 1808)",LC,,3.1,Unknown,Global
137780032,155115462,Vireo olivaceus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VIREONIDAE,Vireo,olivaceus,,,,"(Linnaeus, 1766)",LC,,3.1,Increasing,Global
137791969,137791878,Alexandresaurus camacan,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GYMNOPHTHALMIDAE,Alexandresaurus,camacan,,,,"Rodrigues, Pellegrino, Dixo, Verdade, Pavan, Argolo &amp; Sites, 2007",NT,B1b(iii),3.1,Unknown,Global
137792369,137792366,Calyptommatus leiolepis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GYMNOPHTHALMIDAE,Calyptommatus,leiolepis,,,,"Rodrigues, 1991",EN,B1ab(iii),3.1,Unknown,Global
137792392,137792387,Calyptommatus nicterus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GYMNOPHTHALMIDAE,Calyptommatus,nicterus,,,,"Rodrigues, 1991",EN,B1ab(iii),3.1,Unknown,Global
137792445,137792439,Calyptommatus sinebrachiatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GYMNOPHTHALMIDAE,Calyptommatus,sinebrachiatus,,,,"Rodrigues, 1991",EN,B1ab(iii),3.1,Unknown,Global
137792509,137792497,Marinussaurus curupira,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GYMNOPHTHALMIDAE,Marinussaurus,curupira,,,,"Peloso, Pellegrino, Rodrigues, &amp; Ávila-Pires, 2011",EN,B1ab(iii),3.1,Unknown,Global
137792663,137792643,Procellosaurinus tetradactylus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GYMNOPHTHALMIDAE,Procellosaurinus,tetradactylus,,,,"Rodrigues, 1991",EN,B1ab(iii),3.1,Unknown,Global
137792817,137792781,Rhachisaurus brachylepis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GYMNOPHTHALMIDAE,Rhachisaurus,brachylepis,,,,"(Dixon, 1974)",DD,,3.1,Unknown,Global
137797349,22700982,Oxyruncus cristatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TITYRIDAE,Oxyruncus,cristatus,,,,"(Swainson, 1821)",LC,,3.1,Decreasing,Global
137812140,22701009,Pseudopipra pipra,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PIPRIDAE,Pseudopipra,pipra,,,,"(Linnaeus, 1758)",LC,,3.1,Stable,Global
137834139,22701620,Drymophila genei,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Drymophila,genei,,,,"(de Filippi, 1847)",LC,,3.1,Decreasing,Global
137871053,22700925,Querula purpurata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,COTINGIDAE,Querula,purpurata,,,,"(Müller, 1776)",LC,,3.1,Decreasing,Global
137905574,22700664,Pachyramphus rufus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TITYRIDAE,Pachyramphus,rufus,,,,"(Boddaert, 1783)",LC,,3.1,Decreasing,Global
137907287,22700638,Pachyramphus versicolor,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TITYRIDAE,Pachyramphus,versicolor,,,,"(Hartlaub, 1843)",LC,,3.1,Decreasing,Global
137907713,22700692,Tityra inquisitor,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TITYRIDAE,Tityra,inquisitor,,,,"(Lichtenstein, 1823)",LC,,3.1,Decreasing,Global
137916521,22700509,Tyrannus dominicensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Tyrannus,dominicensis,,,,"(Gmelin, 1788)",LC,,3.1,Stable,Global
137917704,22700506,Tyrannus tyrannus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Tyrannus,tyrannus,,,,"(Linnaeus, 1758)",LC,,3.1,Decreasing,Global
137934745,22700485,Tyrannus melancholicus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Tyrannus,melancholicus,,,,"Vieillot, 1819",LC,,3.1,Increasing,Global
137935994,22700580,Myiodynastes luteiventris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Myiodynastes,luteiventris,,,,"Sclater, 1859",LC,,3.1,Stable,Global
137938166,22700589,Myiozetetes granadensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Myiozetetes,granadensis,,,,"Lawrence, 1862",LC,,3.1,Stable,Global
137940023,22700586,Myiozetetes similis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Myiozetetes,similis,,,,"(Spix, 1825)",LC,,3.1,Stable,Global
137941231,22700583,Myiozetetes cayanensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Myiozetetes,cayanensis,,,,"(Linnaeus, 1766)",LC,,3.1,Stable,Global
137942490,22700533,Megarynchus pitangua,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Megarynchus,pitangua,,,,"(Linnaeus, 1766)",LC,,3.1,Stable,Global
137944446,22700599,Philohydor lictor,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Philohydor,lictor,,,,"(Lichtenstein, 1823)",LC,,3.1,Decreasing,Global
137950625,12006,Liolaemus lutzae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LIOLAEMIDAE,Liolaemus,lutzae,,,,"Mertens, 1938",CR,A2c,3.1,Decreasing,Global
137973041,22700399,Myiarchus tuberculifer,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Myiarchus,tuberculifer,,,,"(d'Orbigny &amp; Lafresnaye, 1837)",LC,,3.1,Decreasing,Global
137976063,22700354,Attila spadiceus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Attila,spadiceus,,,,"(Gmelin, 1789)",LC,,3.1,Decreasing,Global
137976958,22700321,Machetornis rixosa,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Machetornis,rixosa,,,,"(Vieillot, 1819)",LC,,3.1,Stable,Global
137977522,22700318,Colonia colonus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Colonia,colonus,,,,"(Vieillot, 1818)",LC,,3.1,Stable,Global
137978258,22700274,Fluvicola pica,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Fluvicola,pica,,,,"(Boddaert, 1783)",LC,,3.1,Decreasing,Global
137981772,22699892,Sayornis nigricans,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Sayornis,nigricans,,,,"(Swainson, 1827)",LC,,3.1,Increasing,Global
138007144,22699845,Empidonax alnorum,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Empidonax,alnorum,,,,"Brewster, 1895",LC,,3.1,Decreasing,Global
138032856,22699816,Contopus virens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Contopus,virens,,,,"(Linnaeus, 1766)",LC,,3.1,Decreasing,Global
138037174,22699811,Contopus sordidulus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Contopus,sordidulus,,,,"Sclater, 1859",LC,,3.1,Decreasing,Global
138050499,22699726,Myiobius atricaudus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TITYRIDAE,Myiobius,atricaudus,,,,"Lawrence, 1863",LC,,3.1,Decreasing,Global
138057367,22699717,Myiobius villosus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TITYRIDAE,Myiobius,villosus,,,,"Sclater, 1860",LC,,3.1,Decreasing,Global
138058620,22699711,Terenotriccus erythrurus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TITYRIDAE,Terenotriccus,erythrurus,,,,"(Cabanis, 1847)",LC,,3.1,Decreasing,Global
138060268,22699605,Tolmomyias sulphurescens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Tolmomyias,sulphurescens,,,,"(Spix, 1825)",LC,,3.1,Decreasing,Global
138065299,22699027,Todirostrum cinereum,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Todirostrum,cinereum,,,,"(Linnaeus, 1766)",LC,,3.1,Stable,Global
138066126,22699007,Poecilotriccus sylvia,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Poecilotriccus,sylvia,,,,"(Desmarest, 1806)",LC,,3.1,Decreasing,Global
138069639,22699574,Atalotriccus pilaris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Atalotriccus,pilaris,,,,"(Cabanis, 1847)",LC,,3.1,Stable,Global
138070223,22699554,Lophotriccus pileatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Lophotriccus,pileatus,,,,"(Tschudi, 1844)",LC,,3.1,Decreasing,Global
138094382,22699200,Sublegatus arenarum,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Sublegatus,arenarum,,,,"(Salvin, 1863)",LC,,3.1,Stable,Global
138100812,103681244,Elaenia chiriquensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Elaenia,chiriquensis,,,,"Lawrence, 1865",LC,,3.1,Stable,Global
138103607,22699262,Elaenia flavogaster,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Elaenia,flavogaster,,,,"(Thunberg, 1822)",LC,,3.1,Stable,Global
138110503,22699248,Myiopagis viridicata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Myiopagis,viridicata,,,,"(Vieillot, 1817)",LC,,3.1,Decreasing,Global
138117196,22699194,Capsiempis flaveola,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Capsiempis,flaveola,,,,"(Lichtenstein, 1823)",LC,,3.1,Decreasing,Global
138117855,22699182,Camptostoma obsoletum,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Camptostoma,obsoletum,,,,"(Temminck, 1824)",LC,,3.1,Stable,Global
138175036,22702301,Synallaxis albescens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Synallaxis,albescens,,,,"Temminck, 1823",LC,,3.1,Stable,Global
138177887,22702707,Premnoplex brunnescens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Premnoplex,brunnescens,,,,"(Sclater, 1856)",LC,,3.1,Decreasing,Global
138187574,22736330,Clibanornis rubiginosus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Clibanornis,rubiginosus,,,,"(Sclater, 1857)",LC,,3.1,Decreasing,Global
138222694,22702732,Lochmias nematura,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Lochmias,nematura,,,,"(Lichtenstein, 1823)",LC,,3.1,Decreasing,Global
138223638,22703152,Lepidocolaptes souleyetii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Lepidocolaptes,souleyetii,,,,"(Des Murs, 1849)",LC,,3.1,Decreasing,Global
138226913,22703185,Campylorhamphus trochilirostris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Campylorhamphus,trochilirostris,,,,"(Lichtenstein, 1820)",LC,,3.1,Decreasing,Global
138227917,22703095,Dendroplex picus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Dendroplex,picus,,,,"(Gmelin, 1788)",LC,,3.1,Decreasing,Global
138231165,22703010,Dendrocincla fuliginosa,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Dendrocincla,fuliginosa,,,,"(Vieillot, 1818)",LC,,3.1,Decreasing,Global
138239106,22723982,Psarocolius decumanus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Psarocolius,decumanus,,,,"(Pallas, 1769)",LC,,3.1,Decreasing,Global
138298115,22724358,Molothrus oryzivorus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Molothrus,oryzivorus,,,,"(Gmelin, 1788)",LC,,3.1,Decreasing,Global
138328502,22729346,Leistes militaris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Leistes,militaris,,,,"(Linnaeus, 1771)",LC,,3.1,Increasing,Global
138330398,22724200,Chrysomus icterocephalus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Chrysomus,icterocephalus,,,,"(Linnaeus, 1766)",LC,,3.1,Increasing,Global
138350097,103792683,Cacicus cela,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Cacicus,cela,,,,"(Linnaeus, 1758)",LC,,3.1,Decreasing,Global
138395905,22723831,Caryothraustes canadensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Caryothraustes,canadensis,,,,"(Linnaeus, 1766)",LC,,3.1,Decreasing,Global
138397027,22722409,Habia rubica,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Habia,rubica,,,,"(Vieillot, 1817)",LC,,3.1,Decreasing,Global
138419102,22722476,Piranga leucoptera,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Piranga,leucoptera,,,,"Trudeau, 1839",LC,,3.1,Decreasing,Global
138437427,103811627,Piranga hepatica,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Piranga,hepatica,,,,"Swainson, 1827",LC,,3.1,Increasing,Global
138464447,22722162,Chlorospingus flavopectus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Chlorospingus,flavopectus,,,,"(Lafresnaye, 1840)",LC,,3.1,Decreasing,Global
138471375,22721079,Zonotrichia capensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Zonotrichia,capensis,,,,"(Müller, 1776)",LC,,3.1,Increasing,Global
138619491,45093141,Colinus cristatus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,ODONTOPHORIDAE,Colinus,cristatus,,,,"(Linnaeus, 1766)",LC,,3.1,Stable,Global
138775194,22721898,Myioborus miniatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Myioborus,miniatus,,,,"(Swainson, 1827)",LC,,3.1,Decreasing,Global
138782707,22721689,Setophaga virens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Setophaga,virens,,,,"(Gmelin, 1789)",LC,,3.1,Stable,Global
138940651,22679780,Dendrocygna autumnalis,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Dendrocygna,autumnalis,,,,"(Linnaeus, 1758)",LC,,3.1,Increasing,Global
138962202,22696574,Podilymbus podiceps,ANIMALIA,CHORDATA,PODICIPEDIFORMES,AVES,PODICIPEDIDAE,Podilymbus,podiceps,,,,"(Linnaeus, 1758)",LC,,3.1,Increasing,Global
139199440,22696571,Tachybaptus dominicus,ANIMALIA,CHORDATA,PODICIPEDIFORMES,AVES,PODICIPEDIDAE,Tachybaptus,dominicus,,,,"(Linnaeus, 1766)",LC,,3.1,Stable,Global
139230774,22690290,Patagioenas cayennensis,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Patagioenas,cayennensis,,,,"Bonnaterre, 1792",LC,,3.1,Decreasing,Global
139234084,22690235,Patagioenas speciosa,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Patagioenas,speciosa,,,,"Gmelin, 1789",LC,,3.1,Decreasing,Global
139243344,89127284,Allobates flaviventris,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,AROMOBATIDAE,Allobates,flaviventris,,,,"Melo-Sampaio, Souza &amp; Peloso, 2013",LC,,3.1,Stable,Global
139243490,88202963,Melanophryniscus biancae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Melanophryniscus,biancae,,,,"Bornschein, Baldo, Pie, Firkowski, Ribeiro, &amp; Corrêa, 2015",EN,B1ab(iii),3.1,Decreasing,Global
139243495,88203551,Melanophryniscus milanoi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Melanophryniscus,milanoi,,,,"Baldo, Bornschein, Pie, Firkowski, Ribeiro, &amp; Belmonte-Lopes, 2015",EN,B1ab(iii),3.1,Decreasing,Global
139243500,88218623,Melanophryniscus xanthostomus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Melanophryniscus,xanthostomus,,,,"Baldo, Bornschein, Pie, Ribeiro, Firkowski &amp; Morato, 2015",NT,B1ab(iii),3.1,Decreasing,Global
139243505,89108386,Chthonerpeton tremembe,ANIMALIA,CHORDATA,GYMNOPHIONA,AMPHIBIA,TYPHLONECTIDAE,Chthonerpeton,tremembe,,,,"Maciel, Leite, Silva-Leite, Leite, &amp; Cascon, 2015",DD,,3.1,Unknown,Global
139243510,89108896,Allobates tapajos,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,AROMOBATIDAE,Allobates,tapajos,,,,"Lima, Simões, &amp; Kaefer, 2015",LC,,3.1,Stable,Global
139243515,89153977,Brachycephalus quiririensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BRACHYCEPHALIDAE,Brachycephalus,quiririensis,,,,"Pie &amp; Ribeiro, 2015",CR,B1ab(iii),3.1,Decreasing,Global
139243520,113889986,Dendropsophus bromeliaceus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,bromeliaceus,,,,"Ferreira, Faivovich, Beard &amp; Pombal, 2015",LC,,3.1,Stable,Global
139345947,22711029,Mimus gilvus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MIMIDAE,Mimus,gilvus,,,,"(Vieillot, 1808)",LC,,3.1,Increasing,Global
139370416,22680233,Spatula cyanoptera,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Spatula,cyanoptera,,,,"(Vieillot, 1816)",LC,,3.1,Decreasing,Global
139432856,103881981,Catharus swainsoni,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Catharus,swainsoni,,,,"(Tschudi, 1845)",LC,,3.1,Stable,Global
139554463,22711578,Ramphocaenus melanurus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,POLIOPTILIDAE,Ramphocaenus,melanurus,,,,"Vieillot, 1819",LC,,3.1,Decreasing,Global
139560274,103882288,Polioptila plumbea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,POLIOPTILIDAE,Polioptila,plumbea,,,,"(Gmelin, 1788)",LC,,3.1,Decreasing,Global
139715551,22690774,Columbina passerina,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Columbina,passerina,,,,"(Linnaeus, 1758)",LC,,3.1,Stable,Global
139728831,22690779,Columbina minuta,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Columbina,minuta,,,,"(Linnaeus, 1766)",LC,,3.1,Stable,Global
139730677,22690784,Columbina talpacoti,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Columbina,talpacoti,,,,"(Temminck, 1809)",LC,,3.1,Increasing,Global
139734486,22690809,Claravis pretiosa,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Claravis,pretiosa,,,,"(Ferrari-Pérez, 1886)",LC,,3.1,Decreasing,Global
139747376,22690966,Geotrygon montana,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Geotrygon,montana,,,,"(Linnaeus, 1758)",LC,,3.1,Decreasing,Global
139884439,22705124,Cyclarhis gujanensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VIREONIDAE,Cyclarhis,gujanensis,,,,"(Gmelin, 1789)",LC,,3.1,Decreasing,Global
139911977,22705273,Vireo leucophrys,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VIREONIDAE,Vireo,leucophrys,,,,"(Lafresnaye, 1844)",LC,,3.1,Decreasing,Global
139912775,22705248,Vireo flavoviridis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VIREONIDAE,Vireo,flavoviridis,,,,"(Cassin, 1851)",LC,,3.1,Stable,Global
139915723,22700689,Tityra semifasciata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TITYRIDAE,Tityra,semifasciata,,,,"(Spix, 1825)",LC,,3.1,Decreasing,Global
140037937,22698813,Leptopogon amaurocephalus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Leptopogon,amaurocephalus,,,,"Tschudi, 1846",LC,,3.1,Decreasing,Global
140039622,22698796,Mionectes oleagineus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Mionectes,oleagineus,,,,"(Lichtenstein, 1823)",LC,,3.1,Decreasing,Global
140069049,22703063,Xiphocolaptes promeropirhynchus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Xiphocolaptes,promeropirhynchus,,,,"(Lesson, 1840)",LC,,3.1,Decreasing,Global
140070412,22703043,Glyphorynchus spirurus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Glyphorynchus,spirurus,,,,"(Vieillot, 1819)",LC,,3.1,Decreasing,Global
140072384,22702962,Sclerurus mexicanus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Sclerurus,mexicanus,,,,"Sclater, 1857",LC,,3.1,Decreasing,Global
140073609,103661243,Formicarius analis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FORMICARIIDAE,Formicarius,analis,,,,"(d'Orbigny &amp; Lafresnaye, 1837)",LC,,3.1,Decreasing,Global
140197097,103670758,Xenops genibarbis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Xenops,genibarbis,,,,"Illiger, 1811",LC,,3.1,Decreasing,Global
140521432,22703249,Grallaria guatimalensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,GRALLARIIDAE,Grallaria,guatimalensis,,,,"Prévost & Des Murs, 1842",LC,,3.1,Decreasing,Global
140537290,22701669,Cercomacroides tyrannina,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Cercomacroides,tyrannina,,,,"(Sclater, 1855)",LC,,3.1,Decreasing,Global
140538320,22701589,Microrhopias quixensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Microrhopias,quixensis,,,,"(Cornalia, 1849)",LC,,3.1,Decreasing,Global
140714291,22685913,Bolborhynchus lineola,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Bolborhynchus,lineola,,,,"(Cassin, 1853)",LC,,3.1,Stable,Global
140949181,22696457,Falco rufigularis,ANIMALIA,CHORDATA,FALCONIFORMES,AVES,FALCONIDAE,Falco,rufigularis,,,,"Daudin, 1800",LC,,3.1,Decreasing,Global
140961639,22696291,Micrastur semitorquatus,ANIMALIA,CHORDATA,FALCONIFORMES,AVES,FALCONIDAE,Micrastur,semitorquatus,,,,"(Vieillot, 1817)",LC,,3.1,Decreasing,Global
140967339,22696270,Micrastur ruficollis,ANIMALIA,CHORDATA,FALCONIFORMES,AVES,FALCONIDAE,Micrastur,ruficollis,,,,"(Vieillot, 1817)",LC,,3.1,Decreasing,Global
140969440,22696267,Herpetotheres cachinnans,ANIMALIA,CHORDATA,FALCONIFORMES,AVES,FALCONIDAE,Herpetotheres,cachinnans,,,,"(Linnaeus, 1758)",LC,,3.1,Decreasing,Global
